corp_code,corp_name,stock_code,is_listed,rcept_2020,rcept_2021,rcept_2022,rcept_2023,rcept_2024
00362858,예스24,053280,True,20210331003390,20220318000506,20230320000612,20240320001237,20250318000713
00363246,우원개발,046940,True,20210322000898,20220322000652,20230322000576,20240320000651,20250320000415
00363486,로체시스템즈,071280,True,20210317000684,20220321000620,20230320000378,20240315000343,20250314001632
00363510,제이케이시냅스,060230,True,20210323001022,20220323001230,20230323001245,20240321001995,20250324000005
00363769,NICE인프라,063570,True,20210318001296,20220317001274,20230316001348,20240320001066,20250317000969
00363927,NE능률,053290,True,20210318001035,20220317000903,20230323001324,20240327000425,20250318000695
00364403,쏠리드,050890,True,20210329000801,20220329000731,20230323001434,20240320001428,20250318000802
00364467,드림어스컴퍼니,060570,True,20210322000628,20220322000899,20230322001279,20240321000542,20250320000944
00364740,머큐리,100590,True,20210312000131,20220311000382,20230310000835,20240313000880,20250317000428
00364795,레드로버,060300,True,20210322001063,20220516002417,20230407002478,20240329001118,20250331003766
00365457,제이티,089790,True,20210319001073,20220317000928,20230316001508,20240319000828,20250320001301
00365758,아이앤씨,052860,True,20210322000471,20220318000690,20230321001342,20240320001858,20250319000980
00365989,모나용평,070960,True,20210326001119,20220317000556,20230323001234,20240321000045,20250321000702
00366298,대교홀딩스,,False,20210331002632,20220331003069,20230331003998,20240401004181,20250331003826
00366517,KC산업,112190,True,20210323000516,20220323001108,20230323001487,20240321001777,20250321001749
00366845,탑엔지니어링,065130,True,20210330001382,20220315001269,20230316000091,20240313000965,20250313000014
00367385,효성오앤비,097870,True,20200928000067,20210917000113,20220921000091,20230926000090,20240919000173
00367455,현우산업,092300,True,20210319000479,20220321001304,20230320000144,20240315000280,20250318000429
00367482,빛과전자,069540,True,20210331002428,20220330000486,20230330000547,20240329000609,20250407004150
00367604,SM Life Design,063440,True,20210315000523,20220321000502,20230320000875,20240318000476,20250314000694
00367695,에이전트AI,060900,True,20210323000353,20220321000578,20230321000921,20240321001894,20250331003241
00367871,인바이오,352940,True,20210611000029,20220318000605,20230322000469,20240315000615,20250320001620
00368515,내일신문,,False,20210325000233,20220329000414,20230324000245,20240326000397,20250326000572
00369107,우리바이오,082850,True,20210401002487,20220322000434,20230322000466,20240320000658,20250320000558
00369170,인터플렉스,051370,True,20210319001163,20220318000792,20230317000984,20240315000891,20250319000859
00369213,폴라리스AI,039980,True,20210318000631,20220321001371,20230321000960,20240313001790,20250314001660
00369569,비케이홀딩스,050090,True,20210317000375,20220316001232,20230317000688,20240314001080,20250320000577
00369602,한국우사회,,False,20210331001292,20220331000880,20230331001929,20240401002343,20250331003019
00369833,유니온머티리얼,047400,True,20210324000592,20220316001172,20230324001267,20240320001765,20250319000740
00370006,iMBC,052220,True,20210322000753,20220322000895,20230322001119,20240320001641,20250321000093
00370769,쉬프트정보통신,,False,20210415000087,20220331003594,20230331003377,20240401001024,20250331000829
00370918,케이디켐,221980,True,20210323000409,20220321000796,20230321000209,20240321001272,20250321000013
00371485,켐트로닉스,089010,True,20210316001177,20220316001086,20230317000973,20240318000920,20250318001441
00372253,연우,115960,True,20210323000511,20220323000205,20230316000687,20240320000054,20250317000823
00372873,KTis,058860,True,20210322000910,20220321001238,20230323000613,20240320000449,20250318000822
00372882,KTcs,058850,True,20210409000489,20220321001408,20230322000776,20240320000896,20250320001127
00373571,스타코링크,060240,True,20210526000442,20220321001134,20230321001076,20240320001407,20250407004376
00373845,에스카테크,,False,20210331002751,20220331001797,20230330001151,20240401003293,20250328001042
00375931,인선이엔티,060150,True,20210317000757,20220316001227,20230321001258,20240321001769,20250320001642
00377018,기가레인,049080,True,20210323000499,20220323000584,20230323000873,20240321001642,20250319000695
00378220,버킷스튜디오,066410,True,20210323000332,20220321001036,20230320000817,20240319000681,20250328001184
00378363,3S,060310,True,20210419000001,20210616000349,20220620000193,20230811000733,20240619000239
00378628,KH바텍,060720,True,20210323000882,20220323001133,20230323001045,20240321001482,20250320000605
00379016,이엘케이,094190,True,20210331001802,20220331001402,20230315001187,20240315000303,20250331003048
00379229,에스에이티,060540,True,20210319001207,20220311001038,20230317001014,20240315000929,20250318000708
00380429,CMG제약,058820,True,20210318000461,20220317000933,20230316000826,20240320000522,20250320000895
00382199,신한지주,055550,True,20210317001127,20220316000748,20230315001015,20240502000081,20250318000993
00382834,한국남부발전,,False,20210330000023,20220331002374,20230330001604,20240329003415,20250331003552
00383019,한국서부발전,,False,20210330000661,20220331003660,20230329001279,20240401002844,20250331002077
00384717,비엘팜텍,065170,True,20210323000568,20220322000855,20230322001006,20240320001854,20250321001659
00384887,에이테크솔루션,071670,True,20210317000841,20220321001507,20230316001229,20240322000643,20250328001826
00385336,홈캐스트,064240,True,20210317000979,20220321001310,20230313000678,20240320001462,20250318000953
00385363,빅텍,065450,True,20210316000177,20220315000838,20230314000403,20240313000836,20250318000571
00385415,일신바이오,068330,True,20210317001233,20220323000040,20230323001555,20240321000959,20250407001339
00386672,조인트리,,False,20210513000343,20220308000129,20230331000915,20240401003387,20250331002415
00389013,한국남동발전,,False,20210331002150,20220516002323,20230525000329,20240401003135,20250331003751
00389110,지어소프트,051160,True,20210322000439,20220322000067,20230321001316,20240321001260,20250320001207
00389387,라임,065160,True,20210330001604,20220331002666,20230331002968,20240325000761,20250321000708
00389970,다날,064260,True,20210630000972,20220415000565,20230331002832,20240329003026,20250327001265
00390055,종근당바이오,063160,True,20210318000155,20220317000204,20230314000316,20240320001689,20250318001004
00390408,인크레더블버즈,064090,True,20210329000724,20220323001359,20230324000012,20240318000917,20250321001453
00390514,이루온,065440,True,20210318000792,20220317001087,20230316000744,20240321000875,20250320000755
00390903,우주일렉트로,065680,True,20210330001029,20220321000873,20230321001249,20240320000915,20250318000538
00392770,지아이티,,False,20210331002664,20220331003254,20230331000192,20240503000623,20250331003972
00393469,녹원씨엔아이,065560,True,20210601000121,20220323001187,20230328000634,20240322000012,20250407004067
00393618,제노텍,066830,True,20210318000478,20220317000026,20230317000450,20240315000148,20250314001180
00393636,한국동서발전,,False,20210331001140,20220331000707,20230324000770,20240327000742,20250331000632
00394583,셀트리온스킨큐어,,False,20210331001236,20220526000191,20230331001403,20240401001429,20250331001299
00397058,엠게임,058630,True,20210319000589,20220318000409,20230317000318,20240424000045,20250314000862
00397191,팬엔터테인먼트,068050,True,20210331002406,20220317001238,20230316000308,20240320000974,20250318001438
00397207,하나투어리스트,,False,20210331001163,20220331002920,20230331000779,20240329002998,20250331002673
00398668,휴비츠,065510,True,20210317000410,20220317000564,20230321000355,20240320001137,20250320001644
00398792,SNT모티브,064960,True,20210218000909,20220218001046,20230220001611,20240221001626,20250220001279
00398808,디지털대성,068930,True,20210323000922,20220321001102,20230321001275,20240320000580,20250318000764
00398950,성원아이북랜드,,False,20210331001971,20220331002230,20230331003542,20240329001349,20250331000932
00400060,이씨에스,067010,True,20200629000072,20210610000161,20220609000487,20230608000220,20240613000361
00400121,유아이디,069330,True,20210317001120,20220321000366,20230331004476,20240321000023,20250314000811
00401731,LG전자,066570,True,20210316001210,20220316000886,20230317000955,20240318000755,20250317001029
00404288,아진엑스텍,059120,True,20210317001031,20220321001395,20230324000898,20240318000676,20250320000658
00404701,한국자산신탁,123890,True,20210317000565,20220316000635,20230321001288,20240313000912,20250318001253
00405278,KG모빌리언스,046440,True,20210318000193,20220316000037,20230315001351,20240313001796,20250502000280
00405320,웹젠,069080,True,20210311000605,20220316000678,20230323000286,20240313000247,20250320000704
00405959,스타플렉스,115570,True,20210322001004,20220321001350,20230321001042,20240320001880,20250321000771
00406037,CSA 코스믹,083660,True,20210407002779,20220317000362,20230323001226,20240326000792,20250317000884
00406329,루멘스,038060,True,20210407002346,20220321001549,20230321000527,20240320000835,20250324000461
00406727,세진티에스,067770,True,20210317000797,20220318000338,20230317000664,20240315000386,20250314000658
00407285,아이컴포넌트,059100,True,20210311000765,20220316000462,20230315000496,20240313000819,20250318000193
00407771,듀오백,073190,True,20210316001097,20220315001109,20230314001113,20240319000780,20250318001215
00407975,엔터미디어,068420,True,20210331003419,20220331003153,20230331004127,20240401003355,20250401000767
00409140,이원컴포텍,088290,True,20210322000812,20220325000339,20230322000820,20240321001049,20250328002161
00409371,인베니아,079950,True,20210318001333,20220323001089,20230321001552,20240321001632,20250321001418
00409672,티비에이치글로벌,084870,True,20210318001348,20220322000879,20230322000665,20240321000242,20250320000173
00409964,하이텍팜,106190,True,20210322000209,20220322000493,20230316000274,20240314000526,20250313000616
00410915,서울옥션,063170,True,20210316000817,20220321000269,20230321001136,20240314001106,20250321001666
00411048,에스앤에스텍,101490,True,20210423000170,20220308000676,20230315000680,20240315000401,20250317000263
00411385,유비쿼스홀딩스,078070,True,20210317000244,20220325000892,20230321001013,20240320001952,20250318001391
00411446,큐에스아이,066310,True,20210309000233,20220314000089,20230313000173,20240311000132,20250317000469
00411844,한길,,False,20210331002587,20220331003304,20230331000697,20240401001845,20250331000333
00412348,LB세미콘,061970,True,20210318000300,20220318000595,20230317000109,20240319000809,20250320001686
00413417,우리손에프앤지,073560,True,20210324000919,20220321000920,20230320000625,20240318000614,20250317000601
00413444,경주신라컨트리클럽,,False,20210330000251,20220330001449,20230331002942,20240328000582,20250331001253
00414540,대주이엔티,114920,True,20210323000790,20220421000450,20230323001572,20240321001616,20250407004206
00414601,유니퀘스트,077500,True,20210318000454,20220317000373,20230323001413,20240321001571,20250320001187
00414850,효성 ITX,094280,True,20210315000907,20220315001007,20230315001063,20240313001563,20250318000878
00415327,중앙백신,072020,True,20210317000278,20220321000952,20230320000557,20240318000413,20250317000811
00415594,동국S&C,100130,True,20210316000491,20220314000753,20230315000611,20240318000361,20250317000494
00415707,엔텔스,069410,True,20210317000725,20220316001335,20230315001154,20240313001488,20250312001102
00416593,대신에프앤아이,,False,20210331002105,20220329000964,20230330001309,20240329003258,20250331002068
00418041,미라콤아이앤씨,,False,20210331002707,20220331002454,20230331001203,20240401002296,20250331002153
00418379,자연과환경,043910,True,20210323000861,20220323001136,20230323000453,20240313000240,20250321001778
00419873,선운,,False,20210331000709,20220331000123,20230330001593,20240329003099,20250331003044
00422895,세이브존I&C,067830,True,20210318000729,20220317000879,20230316000461,20240314001058,20250320000981
00425254,나우코스,257990,True,20210318000980,20220323000687,20230323000937,20240321001203,20250318000176
00425351,멀티캠퍼스,067280,True,20210309000712,20220308000816,20230307000715,20240312000711,20250311000674
00426086,티케이지휴켐스,069260,True,20210318001017,20220317001002,20230316001190,20240314001436,20250313001222
00427137,대구시민프로축구단,,False,20210330001704,20220329000108,20230330001811,20240325000955,20250328002386
00428251,현대백화점,069960,True,20210316001102,20220318000922,20230320001061,20240318000213,20250318001045
00429889,지에스이앤알,,False,20210326000816,20220328000867,20230328001080,20240329002094,20250318000442
00435312,하이스틸,071090,True,20210308000603,20220308000841,20230315000910,20240313001721,20250312001033
00437277,문경관광개발,,False,20210331000574,20220331002633,20230331002085,20240329000528,20250328000830
00437514,수자원기술,,False,20210329001241,20220330000703,20230330000246,20240401000250,20250331003142
00438036,팅크웨어,084730,True,20210317000037,20220321000634,20230320000653,20240319000573,20250319001133
00438708,곰앤컴퍼니,,False,20210330000355,20220330000903,20230330001532,20240329003098,20250328001820
00439965,나노신소재,121600,True,20210319001238,20220318000838,20230331004407,20240329000152,20250331002537
00441243,형지엘리트,093240,True,20200928000301,20211006000667,20220920000352,20230919000174,20240920000129
00441447,케이씨티,089150,True,20210319000984,20220321000986,20230321000649,20240318000669,20250318001150
00441650,케이씨에스,115500,True,20210319001244,20220321001069,20230321000873,20240318000901,20250318001194
00442561,에프알텍,073540,True,20210311001187,20220317001171,20230323001130,20240321002067,20250321001679
00442570,제우스,079370,True,20210318000583,20220321000865,20230323000935,20240321001114,20250321000491
00442631,태양기계,116100,True,20210322000798,20220322000481,20230322000366,20240321001263,20250320001616
00442826,대봉엘에스,078140,True,20210618000336,20220329000201,20230321001533,20240320001753,20250321000601
00442835,메타랩스,090370,True,20210405003124,20220322000674,20230322000882,20240321001733,20250320001179
00442905,대성파인텍,104040,True,20210331001301,20220307000521,20230306000337,20240313001615,20250311000650
00444329,위메이드,112040,True,20210317001252,20220330001704,20230403003402,20240412003722,20250320001699
00445054,하나마이크론,067310,True,20210322001096,20220322001105,20230327000992,20240320001644,20250320001741
00445799,서원인텍,093920,True,20210317000649,20220325000754,20230321000635,20240320000406,20250320001139
00445841,MDS테크,086960,True,20210316001071,20220316000839,20230321001394,20240320001272,20250320001212
00446479,신비앤텍,070480,True,20210325000058,20220331003229,20230331001674,20240401002845,20250331000818
00447502,바이오톡스텍,086040,True,20210318001028,20220317001122,20230321001526,20240321001235,20250320001110
00447575,제이앤티씨,204270,True,20210322000955,20220323000839,20230323001564,20240321001587,20250321001542
00447609,비에이치,090460,True,20210331002350,20220317000686,20230323000767,20240321001824,20250326000026
00447760,미래컴퍼니,049950,True,20210323000716,20220321001418,20230317001036,20240315000845,20250320001352
00447928,네오티스,085910,True,20210317000307,20220316001350,20230315000794,20240318000605,20250318000900
00449254,쎄트렉아이,099320,True,20210315000221,20220315000234,20230317000802,20240315000454,20250317000607
00449379,도이치모터스,067990,True,20210319000917,20220318001141,20230317000760,20240320001811,20250321001755
00450339,에스에프씨,112240,True,20210330001695,20220331003358,20230331000120,20240329001622,20250328000622
00450995,대모,317850,True,20210318000473,20220317000334,20230316000680,20240319000402,20250319000480
00451763,이지메디컴,,False,20210325000149,20220328001124,20230329001024,20240329003386,20250328001790
00453284,교촌에프앤비,339770,True,20210319000312,20220322000301,20230322001068,20240320001336,20250324000180
00453929,메디포스트,078160,True,20210319001353,20220321001536,20230315001413,20240320001770,20250320001185
00454946,그린케미칼,083420,True,20210316000330,20220315000608,20230314000467,20240319000484,20250318000396
00455389,메르세데스벤츠파이낸셜서비스코리아,,False,20210331001062,20220411001862,20230331001956,20240401002554,20250331002130
00455875,와토스코리아,079000,True,20210317000042,20220317000146,20230314000451,20240314000320,20250318001383
00456218,모두투어,080160,True,20210331003184,20220323000671,20230323000437,20240314001112,20250313000623
00458562,에이티세미콘,089530,True,20210323001042,20220323000014,20230323001515,20240321001739,20250321000973
00459844,푸본현대생명보험,,False,20210331002290,20220408002382,20230329001062,20240430000063,20250328000873
00461593,한화토탈에너지스,,False,20210331001598,20220331003038,20230331003287,20240401003881,20250331002298
00462121,이노와이어리스,073490,True,20210318001268,20220322001021,20230323001485,20240326000715,20250319000954
00466428,아미노로직스,074430,True,20210315001048,20220321001407,20230321001499,20240320001281,20250321001662
00469799,이엔플러스,074610,True,20210331001669,20220331003484,20230322001126,20240321001446,20250407004328
00471068,덕산하이메탈,077360,True,20210318000895,20220328000961,20230322001323,20240318000850,20250327000920
00472890,동국알앤에스,075970,True,20210317000444,20220318000440,20230314001139,20240315000408,20250314001302
00474588,한중엔시에스,107640,True,20210322000264,20220321000101,20230321000363,20240321000236,20250318000746
00475718,이엠앤아이,083470,True,20210324000850,20220517000068,20230323001513,20240321001778,20250321001534
00475736,앤알커뮤니케이션,,False,20210331000924,20220329000275,20230330000802,20240329003649,20250327000512
00475985,시너지이노베이션,048870,True,20210322001047,20220322000910,20230322001311,20240322000014,20250321000274
00476939,렉스필드컨트리클럽,,False,20210325000232,20220331000894,20230331001433,20240329002799,20250331002105
00478900,빅솔론,093190,True,20210315000238,20220311000279,20230313000573,20240312000308,20250311000820
00479787,인텍플러스,064290,True,20210317000288,20220321001214,20230320000930,20240320001790,20250318000533
00480048,모다이노칩,080420,True,20210316001155,20220316001408,20230317000814,20240328000458,20250317000262
00480455,STX엔진,077970,True,20210322001089,20220322000774,20230322000972,20240320000369,20250321000939
00480783,상신이디피,091580,True,20210319000607,20220318000703,20230320000672,20240328000617,20250331002207
00481454,금호타이어,073240,True,20210330001151,20220330001690,20230322001105,20240326000919,20250318001169
00484682,엘오티베큠,083310,True,20210319001358,20220322001137,20230321000806,20240320000941,20250321000995
00486097,KT나스미디어,089600,True,20210318000067,20220317000232,20230323000424,20240321000363,20250320000791
00486370,성창오토텍,080470,True,20210322000817,20220323000962,20230322000847,20240321001168,20250320001322
00486875,우양,103840,True,20210318000136,20220317000640,20230321000594,20240319000100,20250321000942
00488989,한양디지텍,078350,True,20210315001054,20220315001027,20230320000763,20240318000550,20250317000462
00489243,동아엘텍,088130,True,20210317001137,20220318001103,20230321001025,20240318000735,20250318001039
00490090,이지케어텍,099750,True,20200629000177,20210615000295,20220621000288,20230621000032,20240619000159
00490151,파트론,091700,True,20210316000571,20220316000778,20230314000699,20240312000889,20250311000929
00491053,진바이오텍,086060,True,20210317000382,20220318000006,20230317000025,20240315000679,20250314000599
00491336,잘만테크,090120,True,20210331001896,20220331003045,20230331002789,20240329001654,20250331003111
00492353,파이오링크,170790,True,20210316000532,20220316000413,20230315000872,20240318000020,20250317000451
00493185,제이스텍,090470,True,20210322000223,20220322000162,20230322000464,20240321000944,20250319000708
00494218,엘엠에스,073110,True,20210319001278,20220317001319,20230323001327,20240321001046,20250320001345
00494476,이녹스,088390,True,20210318001318,20220316000787,20230321000937,20240320001657,20250318001304
00495086,픽셀플러스,087600,True,20210319001237,20220321001125,20230320001028,20240318000207,20250321000284
00497631,티플랙스,081150,True,20210329001057,20220325000689,20230331001306,20240321001973,20250321000839
00498001,모베이스,101330,True,20210329000628,20220428000498,20230329001350,20240321000915,20250319000144
00500254,GS,078930,True,20210319001351,20220318001135,20230321001124,20240320001516,20250318001410
00501970,퀀타피아,078940,True,20210406000396,20220318000941,20230323000906,20240322000023,20250321001777
00502410,오릭스캐피탈코리아,,False,20200629000080,20210628000073,20220628000025,20230628000065,20240628000409
00503668,LIG넥스원,079550,True,20210427000394,20220318000255,20230317000276,20240320001078,20250321002001
00506294,가비아,079940,True,20210319001177,20220322000794,20230322000565,20240320000779,20250319000755
00508274,일진다이아,081000,True,20210318001295,20220316000616,20230315000563,20240313000713,20250312000641
00508344,SK디앤디,210980,True,20210322000387,20220315000199,20230317000592,20240318000427,20250314001183
00513948,녹십자엠에스,142280,True,20210316001225,20220318001086,20230320000813,20240319000599,20250319001141
00516246,알에프세미,096610,True,20210323000011,20220323001141,20230407000325,20240329001100,20250401003297
00519252,THE E&M,089230,True,20210323000704,20220323001384,20230323000483,20240321001835,20250320001018
00520610,씨큐브,101240,True,20210317000492,20220321000453,20230321000754,20240320001444,20250318000197
00521433,엔지브이아이,093510,True,20210319000203,20220322000487,20230321001133,20240320000690,20250320000475
00523176,광동헬스바이오,086220,True,20210317000715,20220324000391,20230322000899,20240319000634,20250317000395
00524421,테스,095610,True,20210312001199,20220311000952,20230310000533,20240315000574,20250314001042
00524786,비엠티,086670,True,20210322000421,20220323000003,20230322001013,20240321001954,20250321001120
00525864,피앤씨테크,237750,True,20210319000963,20220322000243,20230321000546,20240320001320,20250321000759
00525934,LX세미콘,108320,True,20210310001052,20220314000950,20230315001207,20240313001269,20250312001059
00526599,덴티움,145720,True,20210322000716,20220322000724,20230322001007,20240320001258,20250321000457
00526678,동방선기,099410,True,20210317000316,20220321001264,20230321001146,20240320001388,20250321001529
00526836,미래나노텍,095500,True,20210317000234,20220316000195,20230315000741,20240313001623,20250312001106
00526951,이엠코리아,095190,True,20210319001092,20220321000837,20230320000253,20240320000289,20250310000500
00528515,한라IMS,092460,True,20210330000968,20220321001451,20230321000859,20240319000882,20250318000278
00529815,오디텍,080520,True,20210318000367,20220317000874,20230316001533,20240314000829,20250313000454
00530185,이엔에프테크놀로지,102710,True,20210322001056,20220321001292,20230321001496,20240318000888,20250317000794
00531014,유진테크,084370,True,20210318000928,20220315001157,20230316001233,20240321001566,20250320000992
00531829,엠아이텍,179290,True,20210319000183,20220318000389,20230322000417,20240319000310,20250319001023
00531865,유니테크노,241690,True,20210318000286,20220323000077,20230315000533,20240313000377,20250321001940
00531917,톱텍,108230,True,20210322001135,20220321001544,20230320000491,20240320001589,20250319001144
00532059,그린생명과학,114450,True,20210310001100,20220316000989,20230315000933,20240320001884,20250319000988
00532129,영림원소프트랩,060850,True,20210318001245,20220318000962,20230320000669,20240319000843,20250318001221
00533003,디케이락,105740,True,20210315001107,20220321000340,20230320000540,20240315000861,20250318000218
00533508,제이엠티,094970,True,20210319000293,20220322000856,20230317000805,20240320000494,20250320000866
00535375,키네마스터,139670,True,20210318001039,20220317000460,20230323001508,20240321001560,20250319000996
00535481,에스와이,109610,True,20210323000302,20220323000283,20230322000426,20240320001608,20250320001251
00535676,테크윙,089030,True,20210319000891,20220318000951,20230320000810,20240318000386,20250317000416
00535746,컴투스홀딩스,063080,True,20210322000899,20220322001126,20230321001399,20240322000009,20250321001866
00536286,윈팩,097800,True,20210315000248,20220315000786,20230314000505,20240320000836,20250318001226
00536523,로보스타,090360,True,20210318001032,20220317001258,20230316000682,20240314001416,20250313001105
00536541,에코프로,086520,True,20210318001384,20220323000932,20230322001113,20240417000532,20250318001116
00537221,인바이츠바이오코아,216400,True,20210623000068,20220322000896,20230321001364,20240318000919,20250318000543
00537559,케이알투자증권,,False,20210322000835,20220317000009,20230314000424,20240404002123,20250314000135
00539274,대상홀딩스,084690,True,20210322000704,20220317001203,20230317000048,20240327000933,20250319001086
00540447,유니테스트,086390,True,20210319000798,20220318000590,20230317000305,20240315000507,20250320001517
00540571,엘디티,096870,True,20210318000916,20220318000038,20230316000883,20240319000545,20250319000751
00540605,이월드,084680,True,20210318000901,20220317000602,20230316000969,20240314000693,20250313000580
00540863,GST,083450,True,20210319000635,20220615000257,20230320000518,20240320001365,20250319000134
00541437,코렌텍,104540,True,20210625000302,20220322000417,20230322001330,20240321000967,20250320001254
00541862,판도라티비,202960,True,20210323001095,20220322000638,20230323000978,20240321001025,20250321001451
00542898,케이이엠텍,106080,True,20210323000483,20220323001332,20230405002920,20240327001182,20250331003438
00543107,오킨스전자,080580,True,20210318000701,20220317000675,20230321000938,20240321001090,20250321000018
00543170,경남도민프로축구단,,False,20210331003361,20220401002288,20230331004462,20240329003671,20250331001354
00544452,이리츠코크렙,088260,True,20210315000740,20220527000625,20230314000498,20240314000743,20250317000839
00547510,툴젠,199800,True,20210323000369,20220316000180,20230331003884,20240329002613,20250320001166
00547583,하나금융지주,086790,True,20210318001224,20220317001011,20230316001364,20240516001695,20250317000894
00550082,캔버스엔,210120,True,20210315000442,20220324000903,20230321001263,20240402001745,20250314000809
00550994,아이센스,099190,True,20210318000902,20220317001212,20230322000961,20240320001499,20250318001234
00551920,네오팜,092730,True,20210317000770,20220316000811,20230315000761,20240318000739,20250317000438
00552080,양산컨트리클럽,,False,20210330000464,20220330001338,20230330001158,20240329003112,20250328001118
00552859,HLB테라퓨틱스,115450,True,20210322000267,20220318000493,20230320000967,20240318000872,20250317000746
00553025,데이터스트림즈,199150,True,20210318001115,20220325000229,20230322001085,20240320001620,20250318000461
00556615,모바일어플라이언스,087260,True,20210317000637,20220323000587,20230324000840,20240321001378,20250321001174
00556712,힘스,238490,True,20210316000194,20220316000283,20230323000039,20240320001934,20250318000356
00557933,진도,088790,True,20210319000189,20220328000433,20230323001387,20240321000940,20250327001019
00560122,한울소재과학,091440,True,20210317000668,20220321001222,20230321000755,20240320001327,20250321002000
00560308,골든블루,,False,20210331001495,20220331000833,20230331003000,20240401003121,20250331003375
00560849,에스앤디,260970,True,20210322000885,20220321001143,20230316000642,20240314001274,20250312000529
00562245,태웅로직스,124560,True,20210322000298,20220321000804,20230320000656,20240320000910,20250318000330
00563545,두산테스나,131970,True,20210419000076,20220321001055,20230321001018,20240320000768,20250318001201
00563837,제로투세븐,159580,True,20210318000858,20220317000808,20230316001216,20240321000805,20250320001725
00564562,엠씨넥스,097520,True,20210315000830,20220315000841,20230314000700,20240318000671,20250318001032
00565154,이노션,214320,True,20210427000407,20220323001310,20230322001078,20240322000902,20250318001237
00567222,우림피티에스,101170,True,20210324000373,20220323000728,20230323000686,20240325000309,20250321001733
00568188,마이크로컨텍솔,098120,True,20210318001323,20220317000824,20230316001025,20240319000865,20250320001270
00568461,HC보광산업,225530,True,20210331002593,20220318000942,20230317000704,20240320001441,20250318001123
00569691,디엔에프,092070,True,20210319000480,20220318000900,20230321000524,20240321001242,20250318001212
00571298,덕우전자,263600,True,20210317000624,20220328000729,20230321001488,20240320001517,20250320000903
00571483,오이솔루션,138080,True,20210319000356,20220318000658,20230330001055,20240314001484,20250320001284
00573269,에스코넥,096630,True,20210416000120,20220321001394,20230327000817,20240318000668,20250319000891
00573551,알씨아이파이낸셜서비스코리아,,False,20210517001901,20220331002350,20230615000291,20240401003313,20250623000280
00573579,평화산업,090080,True,20210322001161,20220321001445,20230321001398,20240319000674,20250317000667
00573676,메가젠임플란트,,False,20210331002551,20220405002440,20230331004117,20240401004115,20250331003339
00576789,디젠스,113810,True,20210322000851,20220322000854,20230315001353,20240320001366,20250319000780
00576798,디아이티,110990,True,20210322000455,20220322000721,20230321001163,20240319000466,20250318001120
00577380,신진에스엠,138070,True,20210322000690,20220322001049,20230322001306,20240321001585,20250320001556
00578130,아퓨어스,149300,True,20210323000965,20220401002719,20230324000358,20240401003707,20250320001208
00578325,럭스피아,092590,True,20210315000403,20220314001223,20230313000805,20240312000288,20250314001578
00578538,티피씨글로벌,130740,True,20210326000834,20220331002559,20230321000459,20240318000674,20250319000106
00579971,칩스앤미디어,094360,True,20210310000405,20220228006283,20230315000241,20240313000433,20250312000857
00579980,아이티엠반도체,084850,True,20210317000346,20220316000059,20230320000376,20240318000473,20250318000502
00579999,고영,098460,True,20210310000580,20220314000332,20230314001195,20240313001729,20250314001353
00580065,월덱스,101160,True,20210318000494,20220322000553,20230322000662,20240319000361,20250319000351
00583026,멤레이비티,072770,True,20210322000533,20220323001236,20230322001094,20240322000606,20250318000659
00583424,아모레퍼시픽,090430,True,20210311000870,20220316000772,20230309000802,20240307000545,20250317000429
00583442,노루페인트,090350,True,20210318001060,20220317000703,20230316000929,20240321000995,20250313001422
00584362,케이엑스넥스지,081970,True,20210331002250,20220331002091,20230331003150,20240401003613,20250331003318
00586120,푸르덴셜파이낸셜인크,,False,20210304000653,20220228006591,20230227006582,20240229001825,20250224003664
00587457,갤럭시아머니트리,094480,True,20210318001351,20220322000793,20230321001559,20240320001975,20250321001956
00587466,KPX홀딩스,092230,True,20210318001357,20220317001234,20230316001437,20240314001268,20250313001218
00589127,KEC,092220,True,20210323000961,20220322001114,20230329001071,20240322001053,20250319000838
00592653,유비벨록스,089850,True,20210318001165,20220322000806,20230327000648,20240320001512,20250320001332
00593032,LF,093050,True,20210318001018,20220318000553,20230320000688,20240320001217,20250318000532
00595012,애큐온캐피탈,,False,20210331002970,20220331000186,20230331001155,20240329000895,20250331002463
00595182,아톤,158430,True,20210319000906,20220317001300,20230331004447,20240516000621,20250513000802
00595191,후성,093370,True,20210322000692,20220321001474,20230321000387,20240321000372,20250317000896
00595298,케이티텔레캅,,False,20210331001965,20220331001858,20230331002149,20240329000988,20250331003372
00598198,컴퍼니케이,307930,True,20210322000489,20220321000575,20230320000756,20240315000662,20250314000683
00599151,SV인베스트먼트,289080,True,20200629000517,20210617000341,20220616000341,20230622000275,20240620000411
00599285,서플러스글로벌,140070,True,20210319001094,20220318000755,20230317000623,20240412001526,20250314001246
00599595,BGF에코머티리얼즈,126600,True,20210317000087,20220322000984,20230320000801,20240313001258,20250318001010
00599957,슈프리마에이치큐,094840,True,20210315000815,20220315001144,20230315000868,20240318000708,20250317000777
00603278,현대커머셜,,False,20210408002358,20220331003126,20230515001342,20240404002820,20250321001505
00603348,케이아이엔엑스,093320,True,20210329000233,20220322000360,20230322000629,20240320000515,20250319000748
00604268,에이프로,262260,True,20210323000656,20220323000701,20230322001237,20240320001541,20250319000745
00605328,씨앤지하이테크,264660,True,20210316001021,20220315000904,20230321000676,20240320000798,20250321001389
