year,corp_code,corp_name,dr,dur,tenor,is_range,best_grade,best_spot,dr_diff
2020,00296005,우리로,2.9665,9.815,10.0,False,AA,2.781623,0.18487699999999974
2020,00297934,피씨디렉트,2.047,7.85,8.0,False,AA+,2.070484,-0.02348399999999984
2020,00298270,안랩,2.79,8.58,8.5,False,AA-,2.742509,0.04749099999999995
2020,00298447,아모텍,2.68,10.12,10.0,False,AA,2.781623,-0.10162300000000002
2020,00300557,위니아,3.015,8.53,8.5,False,AA-,2.742509,0.27249100000000004
2020,00301422,우수AMS,2.35,8.06,8.0,False,AA,2.316273,0.033727000000000285
2020,00302634,현대트랜시스,2.545,14.7,14.5,False,AA+,2.6363,-0.09129999999999994
2020,00302926,현대로템,2.38,8.91,9.0,False,AA,2.546019,-0.16601899999999992
2020,00303873,CJ CGV,5.15,5.35,5.5,True,AA-,1.972961,3.1770390000000006
2020,00306162,상상인,2.475,7.555,7.5,False,AA-,2.455797,0.01920300000000008
2020,00307028,경남제약,2.16,8.72,8.5,False,AA+,2.140315,0.019684999999999953
2020,00307189,에스케이엔펄스,2.04,8.08,8.0,False,AA+,2.070484,-0.030483999999999956
2020,00307897,신한카드,2.68,8.2,8.0,False,AA-,2.598193,0.08180699999999996
2020,00309503,한국항공우주,2.525,8.655,8.5,False,AA,2.430471,0.09452900000000009
2020,00310156,셀루메드,2.57,8.89,9.0,False,AA,2.546019,0.02398100000000003
2020,00314790,코레이트자산운용,3.15,8.6,8.5,False,AA-,2.742509,0.4074909999999998
2020,00330044,캠시스,1.85,11.4,11.5,False,AAA,2.061058,-0.21105799999999997
2020,00332468,에이치디현대삼호,2.41,11.09,11.0,False,AA+,2.414164,-0.0041639999999998345
2020,00336817,HLB제약,2.4,9.26,9.5,False,AA+,2.281795,0.11820500000000012
2020,00340272,에스폴리텍,1.92,6.24,6.0,False,AA,1.910949,0.00905099999999992
2020,00348034,액토즈소프트,2.16,11.0,11.0,False,AAA,2.039808,0.1201920000000003
2020,00353018,파나케이아,2.45,8.94,9.0,False,AA,2.546019,-0.09601899999999963
2020,00355380,씽크풀,2.13,11.2,11.0,False,AAA,2.039808,0.09019200000000005
2020,00356370,LG생활건강,2.315,10.655,10.5,False,AA+,2.383682,-0.06868199999999991
2020,00357740,NHN KCP,2.935,9.777,10.0,False,AA,2.781623,0.15337699999999987
2020,00361169,한국전자인증,2.07,9.5,9.5,False,AAA,1.959397,0.11060299999999978
2020,00362441,현대오토에버,2.44,10.22,10.0,False,AA+,2.353519,0.08648100000000003
2020,00362858,예스24,2.405,7.2,7.0,False,AA-,2.315155,0.08984499999999995
2020,00364467,드림어스컴퍼니,2.02,11.67,11.5,False,AAA,2.061058,-0.04105800000000004
2020,00364740,머큐리,2.75,8.69,8.5,False,AA-,2.742509,0.007490999999999914
2020,00365989,모나용평,2.97,9.925,10.0,False,AA,2.781623,0.18837700000000002
2020,00366298,대교홀딩스,2.425,7.31,7.5,False,AA-,2.455797,-0.030797000000000185
2020,00367604,SM Life Design,2.24,8.82,9.0,False,AA+,2.21074,0.029260000000000286
2020,00369569,비케이홀딩스,2.4,10.578,10.5,False,AA+,2.383682,0.016318000000000055
2020,00369833,유니온머티리얼,2.22,7.84,8.0,False,AA,2.316273,-0.09627299999999961
2020,00370006,iMBC,3.41,9.2,9.0,False,AA-,2.888923,0.521077
2020,00371485,켐트로닉스,2.16,6.18,6.0,False,AA-,2.085989,0.07401100000000005
2020,00372873,KTis,1.8,5.06,5.0,False,AA-,1.860855,-0.06085499999999988
2020,00372882,KTcs,2.265,3.6,3.5,False,AA-,1.491133,0.7738670000000001
2020,00382834,한국남부발전,2.08,10.1,10.0,False,AAA,1.997814,0.08218600000000009
2020,00383019,한국서부발전,2.255,11.95,12.0,False,AAA,2.082474,0.17252599999999996
2020,00389970,다날,2.27,10.71,10.5,False,AA+,2.383682,-0.11368199999999984
2020,00390514,이루온,2.71,10.23,10.0,False,AA,2.781623,-0.07162300000000021
2020,00392770,지아이티,2.1,11.0,11.0,False,AAA,2.039808,0.060192000000000245
2020,00393469,녹원씨엔아이,3.63,10.5,10.5,False,AA-,3.255747,0.37425299999999995
2020,00398792,SNT모티브,1.8,5.31,5.5,False,AA,1.821704,-0.021703999999999946
2020,00398808,디지털대성,2.12,11.38,11.5,False,AAA,2.061058,0.05894200000000005
2020,00400121,유아이디,2.55,11.92,12.0,False,AA+,2.476062,0.07393799999999962
2020,00405278,KG모빌리언스,2.155,7.675,7.5,False,AA,2.203322,-0.0483220000000002
2020,00405320,웹젠,1.91,6.45,6.5,False,AA+,1.865486,0.04451399999999994
2020,00409371,인베니아,3.12,11.0,11.0,False,AA-,3.323667,-0.20366699999999982
2020,00409672,티비에이치글로벌,2.18,6.04,6.0,False,AA-,2.085989,0.09401100000000007
2020,00411048,에스앤에스텍,2.28,7.247,7.0,False,AA-,2.315155,-0.03515500000000005
2020,00411446,큐에스아이,2.46,10.0,10.0,False,AA+,2.353519,0.10648100000000005
2020,00412348,LB세미콘,1.67,6.85,7.0,False,AAA,1.771096,-0.10109600000000007
2020,00414601,유니퀘스트,3.1,9.655,9.5,False,AA-,3.037625,0.06237500000000029
2020,00415327,중앙백신,2.11,10.37,10.5,False,AAA,2.018725,0.091275
