CIK,dbo_eid,dbo_label,dbo_label_raw,dbo_val,net_eid,net_val,has_ifrs_dbo,ifrs_dbo_val,has_pa,pa_val,has_dim,has_cal_net,dbo_type,anomaly
00130879,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,6221663303.0,dart_PostemploymentBenefitObligations,6221663303.0,False,,False,,False,False,순액추정(퇴직급여부채),
00131018,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,3697446059.0,dart_PostemploymentBenefitObligations,3697446059.0,False,,False,,False,False,순액(레이블),
00131197,dart_PresentValueOfDefinedBenefitObligation,확정급여채무,확정급여채무,18530634895.0,ifrs-full_RecognisedAssetsDefinedBenefitPlan,9129084053.0,False,,False,,False,True,순액(cal검증),
00131692,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",51618708000.0,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,602075426.0,True,51618708000.0,True,53323791000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00131780,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",214583000000.0,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,15789000000.0,True,214583000000.0,True,222025000000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00131799,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,8277464000.0,dart_InvestedAssetForPostemploymentBenefit,30356469000.0,False,,False,,False,False,순액추정(퇴직급여부채),
00131832,ifrs-full_WeightedAverageDurationOfDefinedBenefitObligation2019,확정급여채무의가중평균만기,확정급여채무의 가중평균만기,,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,280888878000.0,False,,True,334277198000.0,True,False,Dimension분리형,
00131850,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,순확정급여부채,4999143576.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,4999143576.0,False,,False,,False,False,순액(레이블),
00131896,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,7191909316.0,dart_PostemploymentBenefitObligations,7191909316.0,False,,False,,False,False,순액추정(퇴직급여부채),
00131939,dart_PresentValueOfDefinedBenefitObligation,확정급여채무의현재가치,확정급여채무의현재가치,4060659981.0,dart_PresentValueOfDefinedBenefitObligation,4060659981.0,False,,False,,False,False,총액추정(레이블),
00132202,dart_PostemploymentBenefitObligations,확정급여부채,확정급여부채,1887698757.0,dart_PostemploymentBenefitObligations,1887698757.0,False,,False,,False,False,판별불가,
00132211,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,3322229310.0,dart_PostemploymentBenefitObligations,3322229310.0,False,,False,,False,False,순액(레이블),
00132318,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",33642590000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,575589000.0,True,33642590000.0,True,33067001000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00132354,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",36657762000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,-39607943000.0,True,36657762000.0,True,39607943000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00132628,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,796348778.0,dart_PostemploymentBenefitObligations,796348778.0,False,,False,,False,False,순액(레이블),
00132637,ifrs-full_WeightedAverageDurationOfDefinedBenefitObligation2019,확정급여채무의가중평균만기,확정급여채무의 가중평균만기,,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,-67786284000.0,False,,True,67786284000.0,True,False,Dimension분리형,
00132725,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,순확정급여부채,72006321.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,72006321.0,False,,False,,False,False,순액(레이블),
00132804,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",112882682000.0,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,73609196872.0,True,112882682000.0,True,39273485000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00132868,dart_PostemploymentBenefitObligations,순확정급여채무,순확정급여채무,941060317.0,dart_PostemploymentBenefitObligations,941060317.0,False,,False,,False,False,순액(레이블),
00132992,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",138390428000.0,ifrs-full_RecognisedAssetsDefinedBenefitPlan,0.0,True,138390428000.0,True,142555757000.0,False,False,총액(DBO매핑≈IFRS_DBO),
00133089,dart_PostemploymentBenefitObligations,확정급여부채,확정급여부채,2775467078.0,dart_PostemploymentBenefitObligations,2775467078.0,False,,False,,False,False,판별불가,
00133511,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,409102103.0,dart_PostemploymentBenefitObligations,409102103.0,False,,False,,False,False,순액(레이블),
00133618,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,402084587.0,dart_PostemploymentBenefitObligations,402084587.0,False,,False,,False,False,순액추정(퇴직급여부채),
00133663,dart_PostemploymentBenefitObligations,확정급여부채,확정급여부채,8021496249.0,dart_PostemploymentBenefitObligations,8021496249.0,False,,False,,False,False,판별불가,
00133706,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",50553451000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,-44330115000.0,True,50553451000.0,True,44330115000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00133812,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",52164653000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,52164653000.0,True,52164653000.0,True,56047410000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00133858,ifrs-full_WeightedAverageDurationOfDefinedBenefitObligation2019,확정급여채무의가중평균만기,확정급여채무의 가중평균만기,,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,0.0,False,,False,,True,False,Dimension분리형,
00133876,dart_PresentValueOfDefinedBenefitObligation,확정급여채무,확정급여채무,8790455693.0,dart_PresentValueOfDefinedBenefitObligation,8790455693.0,False,,False,,False,False,총액추정(레이블),
00133991,ifrs-full_WeightedAverageDurationOfDefinedBenefitObligation2019,확정급여채무의가중평균만기,확정급여채무의 가중평균만기,,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,1836002061.0,False,,True,25833915000.0,True,False,Dimension분리형,
00134316,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,12936404180.0,dart_PostemploymentBenefitObligations,12936404180.0,False,,False,,False,False,순액(레이블),
00134477,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",1696855000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,1696855000.0,True,1696855000.0,True,3756000.0,True,False,순액(DBO매핑=Net),DBO_IS_NET
00134510,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",79070520000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,53606054000.0,True,79070520000.0,True,25464466000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00134723,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,11115002438.0,dart_PostemploymentBenefitObligations,11115002438.0,False,,False,,False,False,순액추정(퇴직급여부채),
00134963,ifrs-full_WeightedAverageDurationOfDefinedBenefitObligation2019,확정급여채무의가중평균만기,확정급여채무의 가중평균만기,,ifrs-full_RecognisedAssetsDefinedBenefitPlan,10497000000.0,True,83691000000.0,True,-94188000000.0,True,False,총액분리,
00135050,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,15254846681.0,dart_PostemploymentBenefitObligations,15254846681.0,False,,False,,False,False,순액추정(퇴직급여부채),
00135777,dart_PostemploymentBenefitObligations,확정급여부채,확정급여부채,836505445.0,dart_InvestedAssetForPostemploymentBenefit,664622275.0,False,,False,,False,False,판별불가,
00135795,ifrs-full_WeightedAverageDurationOfDefinedBenefitObligation2019,확정급여채무의가중평균만기,확정급여채무의 가중평균만기,,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,-2859836000.0,False,,True,41339266000.0,True,False,Dimension분리형,
00135917,,,,,ifrs-full_RecognisedAssetsDefinedBenefitPlan,16663617668.0,False,,False,,False,False,NetDBO만,
00135962,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",14379879000.0,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,90950982.0,True,14379879000.0,True,16368259000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00136004,,,,,dart_InvestedAssetForPostemploymentBenefit,951462558.0,False,,False,,False,False,NetDBO만,
00136086,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",16506864000.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,97530098108.0,True,16506864000.0,True,16711739000.0,False,False,총액(DBO매핑≈IFRS_DBO),
00136101,,,,,ifrs-full_RecognisedAssetsDefinedBenefitPlan,8997818.0,False,,False,,False,False,NetDBO만,
00136165,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,192386420.0,dart_InvestedAssetForPostemploymentBenefit,8599444.0,False,,False,,False,False,순액(레이블),
00136226,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,218955016.0,dart_PostemploymentBenefitObligations,218955016.0,False,,False,,False,False,순액추정(퇴직급여부채),
00136341,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,8082303223.0,dart_PostemploymentBenefitObligations,8082303223.0,False,,False,,False,False,순액(레이블),
00136378,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",476324000000.0,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,1892695953.0,True,476324000000.0,True,510992000000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00136448,,,,,dart_InvestedAssetForPostemploymentBenefit,261176565.0,False,,False,,False,False,NetDBO만,
00136457,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,10620698751.0,dart_PostemploymentBenefitObligations,10620698751.0,False,,False,,False,False,순액(레이블),
00136624,,,,,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,2400433259.0,False,,False,,False,False,NetDBO만,
00136642,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,순확정급여부채,21927774.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,21927774.0,False,,False,,False,False,순액(레이블),
00136864,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",35687217000.0,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,25805651387.0,True,35687217000.0,True,9881566000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00136925,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,3886459217.0,dart_PostemploymentBenefitObligations,3886459217.0,False,,False,,False,False,순액추정(퇴직급여부채),
00137012,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,5639275039.0,dart_PostemploymentBenefitObligations,5639275039.0,False,,False,,False,False,순액(레이블),
00137058,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,2364044873.0,dart_PostemploymentBenefitObligations,2364044873.0,False,,False,,False,False,순액(레이블),
00137234,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",63004511323.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,47496109235.0,True,63004511323.0,True,15508402088.0,True,False,총액(DBO매핑≈IFRS_DBO),
00137289,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,0.0,dart_PostemploymentBenefitObligations,0.0,False,,False,,False,True,순액(cal검증),ZERO_VAL
00137359,,,,,dart_InvestedAssetForPostemploymentBenefit,2826061046.0,False,,False,,False,False,NetDBO만,
00137368,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,순확정급여부채,82555871.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,82555871.0,False,,False,,False,False,순액(레이블),
00137456,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,순확정급여부채,0.0,ifrs-full_RecognisedAssetsDefinedBenefitPlan,1879000000.0,False,,False,,False,False,순액(레이블),ZERO_VAL
00137517,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,순확정급여부채,1307000000.0,ifrs-full_RecognisedAssetsDefinedBenefitPlan,16334000000.0,False,,False,,False,False,순액(레이블),
00137809,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,37117684.0,dart_PostemploymentBenefitObligations,37117684.0,False,,False,,False,False,순액추정(퇴직급여부채),
00138020,,,,,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,30237299000.0,False,,False,,False,False,NetDBO만,
00138057,,,,,entity00138057_NetDefinedBenefitAssetsOfNoncurrentAssets,51519247.0,False,,False,,False,False,NetDBO만,
00138190,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,순확정급여부채(자산),순확정급여부채(자산),-1267686000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,-1267686000.0,False,,True,37460590000.0,True,False,Dimension분리형,NEGATIVE_VAL
00138224,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,181978675853.0,dart_PostemploymentBenefitObligations,181978675853.0,False,,False,,False,False,순액추정(퇴직급여부채),
00138242,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",398569491000.0,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,397245978017.0,True,398569491000.0,True,1323513000.0,True,False,순액(DBO매핑=Net),DBO_IS_NET
00138260,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",-2873763000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,2873763000.0,True,-2873763000.0,True,2840416000.0,True,False,총액(DBO매핑≈IFRS_DBO),NEGATIVE_VAL
00138279,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",508732000000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,508732000000.0,True,508732000000.0,True,634920000000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00138297,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,319000000.0,dart_PostemploymentBenefitObligations,319000000.0,False,,False,,False,False,순액추정(퇴직급여부채),
00138303,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,2869590212.0,ifrs-full_RecognisedAssetsDefinedBenefitPlan,764429005.0,False,,False,,False,False,순액(레이블),
00138367,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,1280203212.0,dart_PostemploymentBenefitObligations,1280203212.0,False,,False,,False,False,순액(레이블),
00138446,,,,,dart_InvestedAssetForPostemploymentBenefit,123982459.0,False,,False,,False,False,NetDBO만,
00138598,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,3881006360.0,dart_InvestedAssetForPostemploymentBenefit,703483325.0,False,,False,,False,False,순액추정(퇴직급여부채),
00138701,dart_PostemploymentBenefitObligations,충당부채,충당부채,78969255000.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,23552620000.0,False,,False,,False,False,오분류의심,WRONG_LABEL
00138729,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",64453888219.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,64453888219.0,True,64453888219.0,True,54370160500.0,True,False,총액(DBO매핑≈IFRS_DBO),
00138747,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,0.0,dart_PostemploymentBenefitObligations,0.0,False,,False,,False,False,순액추정(퇴직급여부채),ZERO_VAL
00138792,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",862614752000.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,62794001000.0,True,862614752000.0,True,327587872000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00139205,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,9022863131.0,dart_PostemploymentBenefitObligations,9022863131.0,False,,False,,False,False,순액(레이블),
00139214,,,,,ifrs-full_RecognisedAssetsDefinedBenefitPlan,85733796333.0,False,,False,,False,False,NetDBO만,
00139685,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",614411621.0,ifrs-full_RecognisedAssetsDefinedBenefitPlan,125815957.0,True,614411621.0,False,,False,False,총액(PA없음),
00139719,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",51480848000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,11296006000.0,True,51480848000.0,True,40184842000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00139764,dart_PostemploymentBenefitObligations,확정급여부채,확정급여부채,1419095037.0,dart_PostemploymentBenefitObligations,1419095037.0,False,,False,,False,False,판별불가,
00139834,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,2000236000.0,dart_PostemploymentBenefitObligations,2000236000.0,False,,False,,False,False,순액추정(퇴직급여부채),
00139889,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",106243279000.0,ifrs-full_RecognisedAssetsDefinedBenefitPlan,19230223444.0,True,106243279000.0,True,123560001000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00140052,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",19590408000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,19590408000.0,True,19590408000.0,True,22584252000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00140061,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,84073854.0,dart_PostemploymentBenefitObligations,84073854.0,False,,False,,False,False,순액추정(퇴직급여부채),
00140131,,,,,entity00140131_NonCurrentNetDefinedBenefitAssetOfNoncurrentAssets,428085090.0,False,,False,,False,False,NetDBO만,
00140168,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,비유동순확정급여부채,비유동 순확정급여부채,1834193009.0,ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,1834193009.0,False,,False,,False,False,순액(레이블),
00140177,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",319768000000.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,1100497339.0,True,319768000000.0,True,374314000000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00140566,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,709893076.0,dart_PostemploymentBenefitObligations,709893076.0,False,,False,,False,False,순액추정(퇴직급여부채),
00140779,,,,,dart_InvestedAssetForPostemploymentBenefit,1852060366.0,False,,False,,False,False,NetDBO만,
00140858,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,5759322892.0,dart_PostemploymentBenefitObligations,5759322892.0,False,,False,,False,False,순액(레이블),
00140955,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",84143143000.0,ifrs-full_RecognisedAssetsDefinedBenefitPlan,49451727.0,True,84143143000.0,True,81191520000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00140964,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",237612524000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,237612524000.0,True,237612524000.0,True,132026628000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00141149,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,20633191937.0,dart_PostemploymentBenefitObligations,20633191937.0,False,,False,,False,False,순액(레이블),
00141246,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",47239137000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,47239137000.0,True,47239137000.0,True,53334171000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00141273,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,540088520.0,dart_PostemploymentBenefitObligations,540088520.0,False,,False,,False,False,순액추정(퇴직급여부채),
00141282,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,548089363.0,dart_PostemploymentBenefitObligations,548089363.0,False,,False,,False,False,순액추정(퇴직급여부채),
00141307,ifrs-full_WeightedAverageDurationOfDefinedBenefitObligation2019,확정급여채무의가중평균만기,확정급여채무의 가중평균만기,,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,111980798000.0,False,,True,98511525000.0,True,False,Dimension분리형,
00141404,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,순확정급여부채,1180661563.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,1180661563.0,False,,False,,False,False,순액(레이블),
00141413,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,9916353972.0,dart_PostemploymentBenefitObligations,9916353972.0,False,,False,,False,False,순액(레이블),
00141477,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,9427283219.0,dart_PostemploymentBenefitObligations,9427283219.0,False,,False,,False,False,순액(레이블),
00141529,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",214476520000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,214476520000.0,True,214476520000.0,True,233807710000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00141608,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,순확정급여부채,11780774499.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,11780774499.0,False,,False,,False,False,순액(레이블),
00141626,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,5144005697.0,dart_PostemploymentBenefitObligations,5144005697.0,False,,False,,False,False,순액(레이블),
00141671,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,8514527261.0,dart_PostemploymentBenefitObligations,8514527261.0,False,,False,,False,False,순액(레이블),
00142661,,,,,dart_InvestedAssetForPostemploymentBenefit,2058640755.0,False,,False,,False,False,NetDBO만,
00142713,dart_PresentValueOfDefinedBenefitObligation,확정급여채무의현재가치,확정급여채무의현재가치,18322413.0,dart_PresentValueOfDefinedBenefitObligation,18322413.0,False,,False,,False,False,총액추정(레이블),
00142865,,,,,dart_DepositsForSeveranceInsurance,686270215.0,False,,False,,False,False,NetDBO만,
00142883,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,1870497041.0,dart_PostemploymentBenefitObligations,1870497041.0,False,,False,,False,False,순액추정(퇴직급여부채),
00143226,dart_PresentValueOfDefinedBenefitObligation,확정급여채무,확정급여채무,1993403921.0,dart_PresentValueOfDefinedBenefitObligation,1993403921.0,False,,False,,False,False,총액추정(레이블),
00143262,,,,,dart_DepositsForSeveranceInsurance,44235628.0,False,,False,,False,False,NetDBO만,
00143314,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,3927552335.0,dart_PostemploymentBenefitObligations,3927552335.0,False,,False,,False,False,순액(레이블),
00143527,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,27885443759.0,dart_PostemploymentBenefitObligations,27885443759.0,False,,False,,False,True,순액(cal검증),
00143642,,,,,dart_InvestedAssetForPostemploymentBenefit,2141982628.0,False,,False,,False,False,NetDBO만,
00143651,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,8029478079.0,dart_PostemploymentBenefitObligations,8029478079.0,False,,False,,False,False,순액추정(퇴직급여부채),
00143794,,,,,dart_InvestedAssetForPostemploymentBenefit,87739744.0,False,,False,,False,False,NetDBO만,
00143907,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,298209488.0,dart_InvestedAssetForPostemploymentBenefit,55811837.0,False,,False,,False,False,순액(레이블),
00144012,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,67496813.0,dart_PostemploymentBenefitObligations,67496813.0,False,,False,,False,False,순액추정(퇴직급여부채),
00144021,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,0.0,dart_PostemploymentBenefitObligations,0.0,False,,False,,False,False,순액추정(퇴직급여부채),ZERO_VAL
00144164,ifrs-full_WeightedAverageDurationOfDefinedBenefitObligation2019,확정급여채무의가중평균만기,확정급여채무의 가중평균만기,,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,-63479957000.0,False,,True,63479957000.0,True,False,Dimension분리형,
00144252,dart_PostemploymentBenefitObligations,종업원급여부채,종업원급여부채,17177067969.0,dart_PostemploymentBenefitObligations,17177067969.0,False,,False,,False,False,오분류의심,WRONG_LABEL
00144395,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",19190092000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,-1230807000.0,True,19190092000.0,True,20420899000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00144650,entity00144650_NonCurrentNetDefinedBenefitLiabilityOfNoncurrentLiabilities,순확정급여부채,순확정급여부채,12047814.0,entity00144650_NonCurrentNetDefinedBenefitLiabilityOfNoncurrentLiabilities,12047814.0,False,,False,,False,False,순액(레이블),
00144720,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,152717996.0,ifrs-full_RecognisedAssetsDefinedBenefitPlan,120539760.0,False,,False,,False,False,순액추정(퇴직급여부채),
00144818,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,2858942652.0,dart_PostemploymentBenefitObligations,2858942652.0,False,,False,,False,False,순액추정(퇴직급여부채),
00145109,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",321952925000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,-36693487000.0,True,321952925000.0,True,358646412000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00145163,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,4452873606.0,dart_PostemploymentBenefitObligations,4452873606.0,False,,False,,False,False,순액추정(퇴직급여부채),
00145260,ifrs-full_DefinedBenefitObligationAtPresentValue,"확정급여채무,현재가치","확정급여채무, 현재가치",49685331000.0,ifrs-full_LiabilityAssetOfDefinedBenefitPlans,-1983539000.0,True,49685331000.0,True,51668870000.0,True,False,총액(DBO매핑≈IFRS_DBO),
00145437,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,0.0,dart_PostemploymentBenefitObligations,0.0,False,,False,,False,False,순액추정(퇴직급여부채),ZERO_VAL
00145446,dart_PostemploymentBenefitObligations,순확정급여부채,순확정급여부채,2311676221.0,ifrs-full_RecognisedAssetsDefinedBenefitPlan,91820554.0,False,,False,,False,False,순액(레이블),
00145464,dart_PostemploymentBenefitObligations,퇴직급여부채,퇴직급여부채,2915696721.0,dart_PostemploymentBenefitObligations,2915696721.0,False,,False,,False,False,순액추정(퇴직급여부채),
00145552,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,순확정급여부채,순확정급여부채,17876208000.0,ifrs-full_RecognisedLiabilitiesDefinedBenefitPlan,17876208000.0,False,,True,30731355000.0,True,False,Dimension분리형,
