corp_code,rcept_2020,rcept_2021,rcept_2022,rcept_2023,rcept_2024,corp_name,rcept_2025
00489243,20210317001137,20220318001103,20230321001025,20240318000735,20250318001039,동아엘텍,20260316001316
00490090,20200629000177,20210615000295,20220621000288,20230621000032,20240619000159,이지케어텍,20260213002218
00490151,20210316000571,20220316000778,20230314000699,20240312000889,20250311000929,파트론,20260311004362
00490179,20210318001145,20220708000155,20230315001419,20240321001370,20250320001112,플랜티넷,20260319000522
00491053,20210317000382,20220318000006,20230317000025,20240315000679,20250314000599,진바이오텍,20260318001676
00491336,20210331001896,20220331003045,20230331002789,20240329001654,20250331003111,잘만테크,
00491415,20210318000675,20220317000680,20230712000424,20240321001122,20250328001580,인포바인,20260319000903
00491938,20210330001102,20220331000340,20230712000214,20240401003605,20250317000380,GH신소재,20260320000487
00491983,20210405000085,,,,,대우로지스틱스,
00492353,20210316000532,20220316000413,20230315000872,20240318000020,20250317000451,파이오링크,20260320000730
00492706,,,,20240617000252,20250318000488,씨싸이트,20260318000471
00492894,20210707000520,20220323001085,20230322001242,20240321002027,20250321001464,젬백스,20260320001156
00493185,20210322000223,20220322000162,20230322000464,20240321000944,20250319000708,제이스텍,20260318001365
00493325,,20230621000096,20230621000115,20240321001017,20250321000568,에이엘티,20260323000831
00493431,20210323001113,,,,,자안바이오,
00493510,20210319001111,20220321001191,20230717000318,20240320002028,20250320001666,뉴프렉스,20260319000036
00494218,20210319001278,20220317001319,20230323001327,20240321001046,20250320001345,엘엠에스,20260319001255
00494476,20210318001318,20220316000787,20230321000937,20240320001657,20250318001304,이녹스,20260318001598
00494546,,20220321000503,20230330000433,20240320000194,20250814002215,오비고,20260320000963
00494616,,20220427000472,20230331001515,20240401002154,20250331002166,포인트임플란트,
00495086,20210319001237,20220321001125,20230320001028,20240318000207,20250321000284,픽셀플러스,20260318000528
00495475,20210331001370,,,,,현대엠엔소프트,
00495554,20210517002044,20220816002520,20230720000267,20240605000143,20250326000073,와이앤넥스트,
00495633,,,,20240730000012,20250314000807,율촌,20260323000842
00496207,20210513000908,20220330000128,20230713000209,20240401003319,20250328001920,에스엠바로코사,
00496225,20210517002141,20220331001164,20230414001974,,,이엠네트웍스,
00497631,20210329001057,20220325000689,20230331001306,20240321001973,20250321000839,티플랙스,20260319001004
00498001,20210329000628,20220428000498,20230329001350,20240321000915,20250319000144,모베이스,20260319000751
00500254,20210319001351,20220318001135,20230321001124,20240320001516,20250318001410,GS,20260318000836
00501970,20210406000396,20220318000941,20230323000906,20240322000023,20250321001777,퀀타피아,
00502410,20200629000080,20210628000073,20220628000025,20230628000065,20240628000409,오릭스캐피탈코리아,20260213001827
00503668,20210427000394,20220318000255,20230317000276,20240320001078,20250321002001,LIG넥스원,20260323001211
00506294,20210319001177,20220322000794,20230322000565,20240320000779,20250319000755,가비아,20260318001522
00508274,20210318001295,20220316000616,20230315000563,20240313000713,20250312000641,일진다이아,20260311004300
00508344,20210322000387,20220315000199,20230317000592,20240318000427,20250314001183,SK디앤디,20260317000411
00513948,20210316001225,20220318001086,20230320000813,20240319000599,20250319001141,녹십자엠에스,20260316001623
00516246,20210323000011,20220323001141,20230407000325,20240329001100,20250401003297,알에프세미,20260320000268
00519252,20210323000704,20220323001384,20230323000483,20240321001835,20250320001018,THE E&M,20260323001664
00520610,20210317000492,20220321000453,20230321000754,20240320001444,20250318000197,씨큐브,20260318000535
00520753,20210331001820,20220331000352,,,,폴라리스쉬핑,
00520887,20210514000152,20220712000315,20230323001405,20240321001759,20250320001015,비상교육,20260319001227
00521390,20210611000411,20240328001256,20240328001285,20240321000704,20251230000521,뉴파워프라즈마,20260323001403
00521433,20210319000203,20220322000487,20230321001133,20240320000690,20250320000475,엔지브이아이,20260319000348
00522007,20210331001332,20220816000488,20230323001064,20240321001069,20250331002512,크리스에프앤씨,20260323000682
00523176,20210317000715,20220324000391,20230322000899,20240319000634,20250317000395,광동헬스바이오,20260316001165
00523307,20210319000489,20220318000425,20230321000796,20240319000029,20250814002587,다원시스,20260324000038
00523936,20210316001078,20220321000973,20230321001504,20240320001069,20250814002911,HB솔루션,20260318001457
00524421,20210312001199,20220311000952,20230310000533,20240315000574,20250314001042,테스,20260313000585
00524786,20210322000421,20220323000003,20230322001013,20240321001954,20250321001120,비엠티,20260320000579
00525642,20210317001279,20220816001066,20230320000569,20240321001773,20250318000946,코오롱생명과학,20260318001698
00525679,20210318001166,20220318000645,20230322001016,20240320001299,20250813001144,차바이오텍,20260320001318
00525864,20210319000963,20220322000243,20230321000546,20240320001320,20250321000759,피앤씨테크,20260320001351
00525882,20210318001171,20221011000545,20230322001243,20240319000725,20250318000366,크레버스,20260311004607
00525934,20210310001052,20220314000950,20230315001207,20240313001269,20250312001059,LX세미콘,20260318001308
00526599,20210322000716,20220322000724,20230322001007,20240320001258,20250321000457,덴티움,20260323001196
00526678,20210317000316,20220321001264,20230321001146,20240320001388,20250321001529,동방선기,20260323001236
00526696,20220322001065,20220816000400,20230323001400,20240321002030,20250710000573,웨이브일렉트로,20260323001175
00526836,20210317000234,20220316000195,20230315000741,20240313001623,20250312001106,미래나노텍,20260319000008
00526872,20220506000511,20220506000530,20230316001459,20240314001516,20250313001448,이수앱지스,20260312001420
00526951,20210319001092,20220321000837,20230320000253,20240320000289,20250310000500,이엠코리아,20260316000795
00527002,,,20230714000044,20240725000342,20250319000966,화인써키트,20260319000560
00527011,,20220318000331,20230320000727,20240315000296,,엘비루셈,
00527464,20210317001188,20221114000452,20230320000704,20240321001175,20250318001180,에이치시티,20260316001261
00527491,20210312000590,20221109000270,20230329000770,20240320001465,20250321001315,하이드로리튬,20260323001738
00528515,20210330000968,20220321001451,20230321000859,20240319000882,20250318000278,한라IMS,20260318000522
00528791,,,,,20250407002516,제일엠앤에스,20260324000007
00529815,20210318000367,20220317000874,20230316001533,20240314000829,20250313000454,오디텍,20260319000430
00530121,20210317001049,20220321001287,20230320001044,20240318000926,20250814003613,디에스케이,20260323001333
00530185,20210322001056,20220321001292,20230321001496,20240318000888,20250317000794,이엔에프테크놀로지,20260316000534
00530413,20210330001659,20220816002070,20230720000312,20240321002018,20251119000036,더코디,20260323001675
00530468,20210330000337,20220331002560,20231213000047,20240329002888,20250331001042,주)제4기한국,
00530556,20220923000276,20220923000280,20230329001261,20240320001946,20250318001433,예스티,20260317000873
00531014,20210318000928,20220315001157,20230316001233,20240321001566,20250320000992,유진테크,20260319000837
00531078,20210720000366,20220602000449,20231212000317,20231229000501,20241230000628,유비온,20260219002376
00531829,20210319000183,20220318000389,20230322000417,20240319000310,20250319001023,엠아이텍,20260318001578
00531865,20210318000286,20220323000077,20230315000533,20240313000377,20250321001940,유니테크노,20260323001426
00531917,20210322001135,20220321001544,20230320000491,20240320001589,20250319001144,톱텍,20260320001400
00532059,20210310001100,20220316000989,20230315000933,20240320001884,20250319000988,그린생명과학,20260319001189
00532129,20210318001245,20220318000962,20230320000669,20240319000843,20250318001221,영림원소프트랩,20260317000787
00532855,20210323001007,20220323001255,20230719000274,20240321000647,20250811000171,한국유니온제약,
00533003,20210315001107,20220321000340,20230320000540,20240315000861,20250318000218,디케이락,20260316000413
00533191,20210812000470,20220816000816,20230728000019,20240321002013,20250320000978,비보존 제약,20260323000660
00533508,20210319000293,20220322000856,20230317000805,20240320000494,20250320000866,제이엠티,20260318001658
00533809,,20220722000193,20230327000966,20240318000263,20250318000162,바스칸바이오제약,20260318000161
00533924,20210323000766,20220816000990,20230321001108,20240321000554,20250320001712,이브이첨단소재,20260324000012
00534598,,20260317000759,20230315000557,20240313000991,20250814000446,한컴라이프케어,20260317000861
00534701,,20220331000692,20230321000522,20240320001215,20250321000745,세아메카닉스,20260318000562
00535375,20210318001039,20220317000460,20230323001508,20240321001560,20250319000996,키네마스터,20260320000887
00535481,20210323000302,20220323000283,20230322000426,20240320001608,20250320001251,에스와이,20260319001219
00535676,20210319000891,20220318000951,20230320000810,20240318000386,20250317000416,테크윙,20260316000860
00535746,20210322000899,20220322001126,20230321001399,20240322000009,20250321001866,컴투스홀딩스,20260320001317
00536286,20210315000248,20220315000786,20230314000505,20240320000836,20250318001226,윈팩,20260319000027
00536329,20210419000192,20220816000922,20240417000516,20240531002500,20250414001335,노블엠앤비,
00536523,20210318001032,20220317001258,20230316000682,20240314001416,20250313001105,로보스타,20260312000793
00536541,20210318001384,20220323000932,20230322001113,20240417000532,20250318001116,에코프로,20260318001612
00536888,20210322000730,20220318001139,20230320000821,20250418000471,20250321001951,케이알엠,20260323001508
00537221,20210623000068,20220322000896,20230321001364,20240318000919,20250318000543,인바이츠바이오코아,20260320001036
00537337,20210319000524,20220812000363,20230321001264,20240320000196,20250318000814,앤씨앤,20260318001638
00537559,20210322000835,20220317000009,20230314000424,20240404002123,20250314000135,케이알투자증권,20260316000010
00537832,20210329000902,20220329000813,20230329000572,20240320001594,20251117000213,푸른기술,20260318001682
00539274,20210322000704,20220317001203,20230317000048,20240327000933,20250319001086,대상홀딩스,20260318001067
00540340,20210323000739,20220816001213,,,,코리아센터,
00540429,20220207000361,20220322000878,20230711000372,20240321001842,20250324000933,휴림로봇,20260323001558
00540447,20210319000798,20220318000590,20230317000305,20240315000507,20250320001517,유니테스트,20260319001022
00540571,20210318000916,20220318000038,20230316000883,20240319000545,20250319000751,엘디티,20260318001358
00540605,20210318000901,20220317000602,20230316000969,20240314000693,20250313000580,이월드,20260319000675
00540641,20210317001230,20221013000113,20230321001090,20240320000900,20250321001272,동양고속,20260323001365
00540863,20210319000635,20220615000257,20230320000518,20240320001365,20250319000134,GST,20260318001383
00541163,20210311000658,20221011000123,20230314000840,20240412003916,20250318000325,이엠텍,20260318000944
00541349,20210318000766,20220816001432,20230320000647,20240318000437,20250324000587,셀트리온제약,20260316001332
00541437,20210625000302,20220322000417,20230322001330,20240321000967,20250320001254,코렌텍,20260319001143
00541862,20210323001095,20220322000638,20230323000978,20240321001025,20250321001451,판도라티비,20260323001293
00542065,,20220317000445,,,,케이비생명보험,
00542074,20210323000513,20220722000088,20230323001490,20240321001548,20250318001427,나노캠텍,20260323001457
00542898,20210323000483,20220323001332,20230405002920,20240327001182,20250331003438,케이이엠텍,20260323001504
00543107,20210318000701,20220317000675,20230321000938,20240321001090,20250321000018,오킨스전자,20260319000615
00543170,20210331003361,20220401002288,20230331004462,20240329003671,20250331001354,경남도민프로축구단,
00543204,20210323000661,20220812000714,20240314001583,20240711000218,20250319001074,스테이지원엔터,20260319001338
00544452,20210315000740,20220527000625,20230314000498,20240314000743,20250317000839,이리츠코크렙,20260311004577
00544577,20210210000703,20220812000274,20230322001283,20240320001332,20250814002358,브이엠,20260320000666
00545114,20210319001242,20220401002812,20231215000414,20240320001915,20250318001452,랩지노믹스,20260323001646
00545716,20210707000505,20220812000791,20230424000485,20240315000897,20250314001522,롯데렌탈,20260316000884
00545734,20210331002234,20220816002014,20230321001523,20240320001870,20250319001076,아미코젠,20260323001369
00545929,20210604000221,20240109000218,20240109000220,20240313000597,20250310000953,제넥신,20260311003776
00547510,20210323000369,20220316000180,20230331003884,20240329002613,20250320001166,툴젠,20260319001030
00547583,20210318001224,20220317001011,20230316001364,20240516001695,20250317000894,하나금융지주,20260316001292
00548519,20210813000357,20220322000364,20230322001149,20240321001783,20250321001779,큐러블,
00549059,20220316001159,20220331001174,,,,에이프로젠,
00549563,20210630000292,20221114002645,20231106000339,20240408004103,,지엔티파마,
00549891,20210319000370,20220321001373,20230831000652,20240311000407,20250317000927,케어젠,20260316001449
00549925,20210412002966,20220811000252,20230322001031,20240429001130,,루트로닉,
00550082,20210315000442,20220324000903,20230321001263,20240402001745,20250314000809,캔버스엔,20260318000445
00550994,20210318000902,20220317001212,20230322000961,20240320001499,20250318001234,아이센스,20260318001657
00551443,20210331000572,,,,,현대오트론,
00551920,20210317000770,20220316000811,20230315000761,20240318000739,20250317000438,네오팜,20260316001522
00552080,20210330000464,20220330001338,20230330001158,20240329003112,20250328001118,양산컨트리클럽,
00552859,20210322000267,20220318000493,20230320000967,20240318000872,20250317000746,HLB테라퓨틱스,20260319001264
00552992,20210810000321,20220322000766,20230322001049,20240320002048,20250320001396,진매트릭스,20260318001122
00553025,20210318001115,20220325000229,20230322001085,20240320001620,20250318000461,데이터스트림즈,20260319000707
00554024,20210318001390,20220310000327,20230814001828,,,셀트리온헬스케어,
00554352,20210813001352,20220729000488,20230323001019,20240320001826,20250814004422,아이큐어,20260318000816
00555874,20220331003341,20220331002829,20230314001307,20240320001373,20250318001006,제주항공,20260318001439
00556615,20210317000637,20220323000587,20230324000840,20240321001378,20250321001174,모바일어플라이언스,
00556712,20210316000194,20220316000283,20230323000039,20240320001934,20250318000356,힘스,20260318000205
00556907,20210323001165,20220322001149,20230711000233,20240321002026,20250321001979,에이스테크,20260323001723
00557508,20210317000681,20220321000040,20230713000041,20240320000077,20250328001704,GKL,20260318000464
00557933,20210319000189,20220328000433,20230323001387,20240321000940,20250327001019,진도,20260323000280
00560122,20210317000668,20220321001222,20230321000755,20240320001327,20250321002000,한울소재과학,20260323001643
00560308,20210331001495,20220331000833,20230331003000,20240401003121,20250331003375,골든블루,
00560849,20210322000885,20220321001143,20230316000642,20240314001274,20250312000529,에스앤디,20260316001045
00560982,20211115000767,20220322000366,20230321000662,20240320000998,20250328002208,바이오솔루션,20260319001181
00561723,,,,20240321000160,20250319000439,쏘닉스,20260320000716
00561732,,20220322000006,20230817000224,20240320001796,20250313000971,아스플로,20260316001408
00561866,20210325000986,20220718000311,20230323001503,20240321002017,20250320001605,락앤락,
00562245,20210322000298,20220321000804,20230320000656,20240320000910,20250318000330,태웅로직스,20260318000714
00562360,20220323001094,20220816001504,20230320000838,20240313001643,20250325000414,에코볼트,20260318000446
00563147,20210319001402,,,,,에스에이티,
00563518,20210708000082,20220318001132,20230320001070,20240315000937,20250313000631,비나텍,20260319001215
00563545,20210419000076,20220321001055,20230321001018,20240320000768,20250318001201,두산테스나,20260323001118
00563837,20210318000858,20220317000808,20230316001216,20240321000805,20250320001725,제로투세븐,20260319000840
00564562,20210315000830,20220315000841,20230314000700,20240318000671,20250318001032,엠씨넥스,20260318001219
00565154,20210427000407,20220323001310,20230322001078,20240322000902,20250318001237,이노션,20260310003051
00565215,20210601000081,20220318001142,20230714000369,20240808000099,20250709000126,아이티센코어,20260318001360
00565242,20210331001463,20220811000261,20230331002887,,20250331002791,에코비트,
00567222,20210324000373,20220323000728,20230323000686,20240325000309,20250321001733,우림피티에스,20260323000743
00567897,,,20230515000241,20240321000516,20250321000844,에스비비테크,20260323000721
00568188,20210318001323,20220317000824,20230316001025,20240319000865,20250320001270,마이크로컨텍솔,20260319001387
00568461,20210331002593,20220318000942,20230317000704,20240320001441,20250318001123,HC보광산업,20260323001053
00569646,20210319000800,20220318000285,20230713000301,20240320001255,20250814002768,영우디에스피,20260323001416
00569691,20210319000480,20220318000900,20230321000524,20240321001242,20250318001212,디엔에프,20260318001118
00571298,20210317000624,20220328000729,20230321001488,20240320001517,20250320000903,덕우전자,20260323000904
00571483,20210319000356,20220318000658,20230330001055,20240314001484,20250320001284,오이솔루션,20260319001159
00572905,20210318001205,20220714000033,20230323001540,20240320001457,20250317000044,ISC,20260318000018
00573269,20210416000120,20220321001394,20230327000817,20240318000668,20250319000891,에스코넥,20260318000526
00573551,20210517001901,20220331002350,20230615000291,20240401003313,20250623000280,알씨아이파이낸셜서비스코리아,
00573579,20210322001161,20220321001445,20230321001398,20240319000674,20250317000667,평화산업,20260316000837
00573676,20210331002551,20220405002440,20230331004117,20240401004115,20250331003339,메가젠임플란트,
00574611,20210319000520,20220316001143,20230315001380,20240320000485,20250814004122,SDN,20260318001694
00575106,,20220524000096,20230322000001,20240320000781,20250321001423,씨유테크,20260323001411
00576789,20210322000851,20220322000854,20230315001353,20240320001366,20250319000780,디젠스,20260318001189
00576798,20210322000455,20220322000721,20230321001163,20240319000466,20250318001120,디아이티,20260317000522
00577016,20210322000903,20221108000084,20230322000677,20240321001530,20250321001038,수산아이앤티,20260323001694
00577335,,,20230321000443,20240318000347,20250321001757,대성하이텍,20260323000925
00577380,20210322000690,20220322001049,20230322001306,20240321001585,20250320001556,신진에스엠,20260323001249
00577982,20210331000731,20220331000028,20230331000919,,,더휴컴퍼니,
00578130,20210323000965,20220401002719,20230324000358,20240401003707,20250320001208,아퓨어스,20260323001445
00578325,20210315000403,20220314001223,20230313000805,20240312000288,20250314001578,럭스피아,20260313001059
00578538,20210326000834,20220331002559,20230321000459,20240318000674,20250319000106,티피씨글로벌,20260317000725
00579139,20220719000276,20220719000278,20230322001269,20240319000845,20250320000427,한국맥널티,20260319000958
00579971,20210310000405,20220228006283,20230315000241,20240313000433,20250312000857,칩스앤미디어,20260311004380
00579980,20210317000346,20220316000059,20230320000376,20240318000473,20250318000502,아이티엠반도체,20260320001343
00579999,20210310000580,20220314000332,20230314001195,20240313001729,20250314001353,고영,20260312000804
00580056,20210318001160,20220816001264,20230321000694,20240321001568,20250814003888,스맥,20260323001679
00580065,20210318000494,20220322000553,20230322000662,20240319000361,20250319000351,월덱스,20260318001643
00580199,20210813000572,20220524000424,20230321001117,20240321001302,20250320001592,메디톡스,20260319001223
00580667,20210316000717,20220816001055,20230316001082,20240329001396,20250710000350,S&K폴리텍,20260312000983
00583026,20210322000533,20220323001236,20230322001094,20240322000606,20250318000659,멤레이비티,20260318001471
00583424,20210311000870,20220316000772,20230309000802,20240307000545,20250317000429,아모레퍼시픽,20260318000785
00583442,20210318001060,20220317000703,20230316000929,20240321000995,20250313001422,노루페인트,20260312000811
00584362,20210331002250,20220331002091,20230331003150,20240401003613,20250331003318,케이엑스넥스지,
00585219,20210318001008,20220316000412,20230714000230,20240321002019,20250814002100,세원이앤씨,20260323001460
00585538,20230324000359,20230324000599,20230322001265,20240321001966,20250321001775,에스에너지,20260320000812
00585608,20210317000700,20220323000729,20230421000601,20250314000632,20250321000823,커넥트웨이브,
00586120,20210304000653,20220228006591,20230227006582,20240229001825,20250224003664,푸르덴셜파이낸셜인크,20260223004068
00587457,20210318001351,20220322000793,20230321001559,20240320001975,20250321001956,갤럭시아머니트리,20260323001081
00587466,20210318001357,20220317001234,20230316001437,20240314001268,20250313001218,KPX홀딩스,20260320001194
00587925,20210817001845,20220323001148,20230323001364,20240320001648,20250320001658,모아라이프플러스,20260323001264
00589127,20210323000961,20220322001114,20230329001071,20240322001053,20250319000838,KEC,20260319000653
00591441,20210311000794,20220729000049,20230320001003,20240320001763,20250318001346,어보브반도체,20260319000019
00592653,20210318001165,20220322000806,20230327000648,20240320001512,20250320001332,유비벨록스,20260323001462
00593032,20210318001018,20220318000553,20230320000688,20240320001217,20250318000532,LF,20260318001194
00595012,20210331002970,20220331000186,20230331001155,20240329000895,20250331002463,애큐온캐피탈,
00595182,20210319000906,20220317001300,20230331004447,20240516000621,20250513000802,아톤,20260320001370
00595191,20210322000692,20220321001474,20230321000387,20240321000372,20250317000896,후성,20260318001491
00595243,,20220330000633,,,,엔스퍼트,
00595298,20210331001965,20220331001858,20230331002149,20240329000988,20250331003372,케이티텔레캅,
00596260,20210416000108,20220328000001,20230321000789,20240320001919,20250702000110,투비소프트,20260323001742
00596677,20210329000161,20220329000156,20230316000811,20240321001136,20250814001082,매커스,20260318000498
00598198,20210322000489,20220321000575,20230320000756,20240315000662,20250314000683,컴퍼니케이,20260320000973
00599106,20210325000816,20220321000974,20230322000367,20241224000377,20250320001066,네오리진,20260320000036
00599151,20200629000517,20210617000341,20220616000341,20230622000275,20240620000411,SV인베스트먼트,20260213002449
00599285,20210319001094,20220318000755,20230317000623,20240412001526,20250314001246,서플러스글로벌,20260323001112
00599489,20210323000919,20221202000219,20230323000260,,,청광건설,
00599595,20210317000087,20220322000984,20230320000801,20240313001258,20250318001010,BGF에코머티리얼즈,20260318001144
00599887,20210329000447,,,,,신텍,
00599957,20210315000815,20220315001144,20230315000868,20240318000708,20250317000777,슈프리마에이치큐,20260319001168
00601191,20210331001734,20220322000733,20230323000741,20240422000338,20250814004212,하나기술,20260323001585
00601641,20210401002353,,,,,리드,
00601988,,,20230323000336,20240321001609,20250321000273,코난테크놀로지,20260323000784
00602136,20210317000768,20220322000007,20230321001570,20240403001366,20250814000962,디와이피엔에프,20260323001743
00602172,20210323001151,20220323001043,20230331001401,20240321002057,20250814003550,와이엠티,20260323001480
00602279,20210319000935,20220318000662,20230317000940,20240318000902,20250814000281,그린플러스,20260323001153
00603278,20210408002358,20220331003126,20230515001342,20240404002820,20250321001505,현대커머셜,20260319001234
00603348,20210329000233,20220322000360,20230322000629,20240320000515,20250319000748,케이아이엔엑스,20260318001005
00604028,,20220323000004,20230322000734,20240320000534,20250318000253,피코그램,20260318000497
00604268,20210323000656,20220323000701,20230322001237,20240320001541,20250319000745,에이프로,20260319001282
00604329,20210331002075,,,,,옵티맥,
00604426,20210319000914,20240405001591,20240405001598,20240418000323,20250331003623,인터로조,20260318001340
00604815,20220531003017,20220722000275,20230712000203,20240320000373,20250318000521,에스디시스템,20260318000689
00605124,20210316000550,20220816001154,20240308000493,20240628000685,20250317000877,알파칩스,20260316001038
00605328,20210316001021,20220315000904,20230321000676,20240320000798,20250321001389,씨앤지하이테크,20260323000607
00605522,20210323000029,20220322000828,20230320001048,20250317000961,20250318000971,소룩스,20260318000950
00605610,20210317000256,20220323000543,20230321000090,20240313000229,20250403002645,세라컴,20260313000614
00606293,20210318001238,20220317000810,20230316001009,20240307000253,20250313000602,나이스디앤비,20260317000091
00606664,20210401000742,20221209000296,20230321000876,20240313001775,20250327000342,케이엔더블유,20260311003815
00606770,20210311000510,20220310000392,20230803000414,20240321001865,20250313000430,참좋은여행,20260319000774
00606886,20210323000637,20220802000113,20230321000772,20240320000827,20250318000840,엔지켐생명과학,20260324000019
00607496,,,,20240411003970,20250318000670,한빛레이저,20260318000490
00607797,20210318000691,20220526000268,20240329002802,20240408000499,20250321001390,엄지하우스,20260323001051
00608316,20210318000653,20220318000726,20230316000870,20240321001578,20250320000275,대한과학,20260319000642
00608440,20210317000997,20220322000655,20230321001557,20240318000516,20250317000486,티앤엘,20260318001498
00608699,20210316000553,20240122000375,20240122000380,20240320002021,20250318001254,탑코미디어,20260319000016
00608802,20210618000411,20220331003320,20230321001450,20240319000844,20250319000805,텔콘RF제약,20260319001306
00608839,20210720000239,20220322000606,20230316000330,20240322000005,20250320001669,에이루트,20260318001669
00609315,20210401002671,20220816001329,20230322000433,20240321001818,20250325000853,멜파스,
00609324,20210318000652,20220321000919,20230321001112,20240320001473,20250321000845,뷰웍스,20260323001685
00609485,20210407002862,20220331003659,,,,웅진에너지,
00609634,20210319001352,20230330000539,20230330000675,20240403001338,20250409000701,아이엠,20260323001665
00609661,,,20230314001024,20240319000786,20250318000594,티쓰리,20260312000986
00610083,20210319000510,20220321000629,20230321000905,20240319000872,20250814000583,비아트론,20260318000626
00610490,20210601000145,20220406002927,20230410003136,20240701000321,20250331001353,비디아이,
00610861,,20220322000686,20230321001466,20240408003311,20250328001527,코스텍시스템,
00611286,20220624000481,20220624000490,20230323001068,20240321001467,20250321000943,블루탑,20260323001028
00611666,20210331001172,20220328001132,20230331002419,20240329002310,20250331003326,동화바이텍스,
00611736,20210319001252,20220321001489,20230320001114,20240318000915,20250317000963,엑시콘,20260316001681
00611912,20210317000966,20220816000319,20230322000281,20240320001449,20250317000995,아모그린텍,20260318001646
00612188,20210323000474,20220323000489,20230317000424,20240510000594,20250320000732,에스티오,20260319000928
00612294,20210319001280,20220323001246,20230830001381,20240318000059,20250811000092,피엔티,20260316000390
00612489,20210319000215,20220318000544,20230317000479,20240315000759,20250314000666,아이쓰리시스템,20260313000025
00613318,20210326000862,20220317001082,20230814002127,20240403000827,20250320001675,와이지엔터테인먼트,20260323001610
00614089,20210330000739,20220330000851,20230321000015,20240318000135,20250320000036,에이원알폼,20260316001360
00614478,20210311000561,20220317000907,20230322001235,20240320000202,20250318000146,휴메딕스,20260320000801
00614593,20210318001272,20220317000764,20230406002789,20240320001495,20250321001149,넥스트아이,20260320000834
00615723,20210319001194,20220812000248,20230321001448,20240321001711,20250814002394,알엔티엑스,20260320001397
00616290,20210322001015,20220322001145,20230322001295,20240320001533,20250319000956,이엠넷,20260324000017
00616962,20210322000601,20220321000001,20230320000241,20240319000679,20250318000339,린드먼아시아,20260320000205
00617314,20210317000868,20220316000622,20230315000549,20240318000371,20250319000763,타이거일렉,20260317000532
00617998,20210315001018,20220321001319,20230320000893,20240318000746,20250318001077,폴라리스세원,20260318001559
00618401,20210401003051,20221014000095,20230323001168,20240627000686,,크루셜텍,
00618410,20210319001052,20220816002168,20230717000248,20240320001534,20250321001742,KS인더스트리,20260318000859
00619507,,,20230316000592,20240321001671,20250320001693,와이씨켐,20260318000721
00619640,20210319001323,20220816000845,20231213000249,20240318000714,20250814003137,에코앤드림,20260323001701
00620558,20210603000195,20220331003640,20230323001467,20240321001345,20250320001144,에이비프로바이오,20260323000905
00620868,20210323001092,20220330001842,20231114001294,20240329003280,20250328001392,아이티센글로벌,20260323001492
00622787,20210331003006,20220331002923,20230321001282,20240322000144,20250318001275,바이오노트,20260318001576
00623184,20210409002653,20220712000493,20230322000668,20240320001338,20250321001889,오늘이엔엠,20260319001418
00623661,20210316000446,20220321000613,20230321001190,20240320000451,20250318000996,원익머트리얼즈,20260318000451
00624378,,,,20240321000910,20250320000667,마이크로투나노,20260319000429
00624509,20210319000456,20220321000776,20230321001284,20240320001211,20250321001496,디바이스,20260323001111
00624518,20210319001222,20220808000150,20230322000279,20240321001520,20250321001293,다산솔루에타,20260324000018
00624749,20210416000116,20221004000277,20230323000675,20240321001903,20250321001744,에스피시스템스,20260323001727
00624998,20210319001365,20220318001044,20230407001195,20240320001822,20250318000829,제닉,20260316001140
00625942,20230320000996,20230320001007,20230331004288,20240311000888,20250310001018,한솔아이원스,20260313000415
00626011,20210318001078,20220317000756,20230316001256,20240319000682,20250312000727,아이텍,20260323001195
00626464,20210318000663,20220318001122,20230321000381,20240319000205,20250318000086,지엔씨에너지,20260318001090
00627029,20230302000509,20230728000152,20230926000212,20240625000146,20250319000578,DGI,20260319000358
00628189,20210318001301,20220317001265,20230316001571,20240321001848,20250320001745,웅진씽크빅,20260318001421
00628860,20210317001151,20220714000473,20230321001558,20240320001958,20250319000997,네오위즈,20260319001284
00629212,20210317000640,20220816000098,20230308000413,20240315000792,20250711000466,딜리,20260313000806
00631518,20210318001405,20220323000978,20230322000906,20240320000950,20250318000862,SK이노베이션,20260316000827
00631837,20210610000235,20251222000221,20251222000330,20251222000400,20251222000455,안트로젠,20260312001339
00632304,20210318001350,20220329000006,20230321001114,20240318000802,20250318001204,JW홀딩스,20260318001363
00632793,20210602000436,20220314001129,20230321001248,20240321001488,20250814003498,전진바이오팜,20260316001483
00632845,20210318000742,20220323001300,20230314001244,20240314001272,20250319000908,노랑풍선,20260318001206
00633835,20210318001041,20220317000382,20230316000797,20240523000216,20250813000454,HJ중공업,20260319001333
00634728,20210317000759,20220407001236,20230320000459,20240320000350,20250318000642,이크레더블,20260318000576
00635134,20210318001302,20220321001115,20230814001661,20240319000861,20250321001604,CJ제일제당,20260316001116
00636656,20210331003104,20220712000499,20230323000659,20240319000814,20250320001165,바이오플러스,20260320001078
00637901,,20220401001094,20230331001742,20240401003725,20250331004131,농업회사법인고창황토배기유통,
00638487,20210318001152,20220321000980,20230324000862,20240328001775,20250319000975,파수,20260320000832
00638539,20210713000050,20220323000987,20230323001426,20240328001513,20250328001549,앤에스,
00641001,20210331002926,20220331002410,20230331002811,20240329001953,20250331002319,디엔지비,
00641171,20210323000518,20220323000093,20230323001104,20240425000292,20250320000982,인지소프트,20260323001041
00641393,20210323000495,20220317001127,20230323000504,20240321000426,20250321000014,엔시트론,20260323000929
