corp_code,corp_name,stock_code,is_listed,n_years,rcept_2020,rcept_2021,rcept_2022,rcept_2023,rcept_2024
00447487,제주반도체,080220,True,4,,20220329000970,20230329001377,20240328001541,20250318001359
00447502,바이오톡스텍,086040,True,5,20210318001028,20220317001122,20230321001526,20240321001235,20250320001110
00447575,제이앤티씨,204270,True,5,20210322000955,20220323000839,20230323001564,20240321001587,20250321001542
00447609,비에이치,090460,True,5,20210331002350,20220317000686,20230323000767,20240321001824,20250326000026
00447760,미래컴퍼니,049950,True,5,20210323000716,20220321001418,20230317001036,20240315000845,20250320001352
00447928,네오티스,085910,True,5,20210317000307,20220316001350,20230315000794,20240318000605,20250318000900
00449254,쎄트렉아이,099320,True,5,20210315000221,20220315000234,20230317000802,20240315000454,20250317000607
00449379,도이치모터스,067990,True,5,20210319000917,20220318001141,20230317000760,20240320001811,20250321001755
00450010,씨티알모빌리티,308170,True,4,20210319000378,20220412002470,,20240319000210,20250319000632
00450339,에스에프씨,112240,True,5,20210330001695,20220331003358,20230331000120,20240329001622,20250328000622
00450931,우양에이치씨,101970,True,4,20210331000034,,20230322001294,20240329000954,20250326000506
00450995,대모,317850,True,5,20210318000473,20220317000334,20230316000680,20240319000402,20250319000480
00451763,이지메디컴,,False,5,20210325000149,20220328001124,20230329001024,20240329003386,20250328001790
00452045,월드파워텍,,False,4,20210512000502,20220330000433,20230426000279,20240322000523,
00453284,교촌에프앤비,339770,True,5,20210319000312,20220322000301,20230322001068,20240320001336,20250324000180
00453442,해성에어로보틱스,059270,True,4,,20220404002002,20230314000762,20240315000612,20250314001603
00453488,다이나믹디자인,145210,True,3,,20220323001189,,20240320000615,20250321001537
00453929,메디포스트,078160,True,5,20210319001353,20220321001536,20230315001413,20240320001770,20250320001185
00454399,이상네트웍스,080010,True,4,20210405000538,,20230320000649,20240320001784,20250321001141
00454937,덕신이피씨,090410,True,4,20210317000985,20220520000373,,20240313001709,20250226006130
00454946,그린케미칼,083420,True,5,20210316000330,20220315000608,20230314000467,20240319000484,20250318000396
00455112,금빛,045890,True,1,20210323001047,,,,
00455185,창원컨트리클럽,,False,4,20210331000936,20220330000166,,20240328000134,20250331000651
00455389,메르세데스벤츠파이낸셜서비스코리아,,False,5,20210331001062,20220411001862,20230331001956,20240401002554,20250331002130
00455875,와토스코리아,079000,True,5,20210317000042,20220317000146,20230314000451,20240314000320,20250318001383
00455981,에스엔유프리시젼,080000,True,4,20210317000824,20220318000672,20230328000454,20240320001025,
00456218,모두투어,080160,True,5,20210331003184,20220323000671,20230323000437,20240314001112,20250313000623
00458234,아시아나IDT,267850,True,3,20210323000713,20220323001196,,20240321001534,
00458562,에이티세미콘,089530,True,5,20210323001042,20220323000014,20230323001515,20240321001739,20250321000973
00459844,푸본현대생명보험,,False,5,20210331002290,20220408002382,20230329001062,20240430000063,20250328000873
00459871,농심홀딩스,072710,True,4,20210319000668,20220322000853,20230321001135,20240320001712,
00461593,한화토탈에너지스,,False,5,20210331001598,20220331003038,20230331003287,20240401003881,20250331002298
00462121,이노와이어리스,073490,True,5,20210318001268,20220322001021,20230323001485,20240326000715,20250319000954
00463342,폴라리스AI파마,041910,True,2,,,,20240315000649,20250312001029
00463449,더존홀딩스,,False,3,20210330000214,20220328000811,20230330001077,,
00463582,인천유나이티드,,False,4,20210329001186,20220328001128,,20240326000848,20250327001072
00466428,아미노로직스,074430,True,5,20210315001048,20220321001407,20230321001499,20240320001281,20250321001662
00467445,바이오넷,,False,2,,,,20240604000194,20250331003763
00468374,원익QnC,074600,True,4,20210322001138,,20230321001289,20240318000772,20250325000302
00469799,이엔플러스,074610,True,5,20210331001669,20220331003484,20230322001126,20240321001446,20250407004328
00470829,한솔인티큐브,070590,True,4,20210324000748,,20230314001266,20240312000981,20250312000696
00471068,덕산하이메탈,077360,True,5,20210318000895,20220328000961,20230322001323,20240318000850,20250327000920
00472890,동국알앤에스,075970,True,5,20210317000444,20220318000440,20230314001139,20240315000408,20250314001302
00474588,한중엔시에스,107640,True,5,20210322000264,20220321000101,20230321000363,20240321000236,20250318000746
00475718,이엠앤아이,083470,True,5,20210324000850,20220517000068,20230323001513,20240321001778,20250321001534
00475736,앤알커뮤니케이션,,False,5,20210331000924,20220329000275,20230330000802,20240329003649,20250327000512
00475976,인콘,083640,True,3,20210318001237,,20230317000735,20240320000091,
00475985,시너지이노베이션,048870,True,5,20210322001047,20220322000910,20230322001311,20240322000014,20250321000274
00476036,에프엔에스테크,083500,True,4,20210319000847,20220321000554,20230321001294,20240320001404,
00476498,컴투스,078340,True,4,20210318001263,,20230322001134,20240322000010,20250320001690
00476939,렉스필드컨트리클럽,,False,5,20210325000232,20220331000894,20230331001433,20240329002799,20250331002105
00477257,지나인제약,078650,True,4,20210326001339,20220323000099,20230323001553,20240321001851,
00478900,빅솔론,093190,True,5,20210315000238,20220311000279,20230313000573,20240312000308,20250311000820
00479705,케스피온,079190,True,4,20210319001418,,20230317001008,20240315000709,20250317000819
00479787,인텍플러스,064290,True,5,20210317000288,20220321001214,20230320000930,20240320001790,20250318000533
00480048,모다이노칩,080420,True,5,20210316001155,20220316001408,20230317000814,20240328000458,20250317000262
00480367,SK오션플랜트,100090,True,3,20210318000211,20220323001382,,20240320000346,
00480455,STX엔진,077970,True,5,20210322001089,20220322000774,20230322000972,20240320000369,20250321000939
00480525,비에스제이홀딩스,,False,2,,20220407002772,,,20250416000542
00480756,이트론,096040,True,1,,,,,20250321001953
00480783,상신이디피,091580,True,5,20210319000607,20220318000703,20230320000672,20240328000617,20250331002207
00480950,이아이디,093230,True,4,20210323001077,,20230323001479,20240321001153,20250321000678
00481454,금호타이어,073240,True,5,20210330001151,20220330001690,20230322001105,20240326000919,20250318001169
00482426,인화정공,101930,True,4,20210317000897,,20230331003004,20240312000548,20250317000134
00483735,해성옵틱스,076610,True,3,20210323001039,20220323000614,,,20250320001045
00484682,엘오티베큠,083310,True,5,20210319001358,20220322001137,20230321000806,20240320000941,20250321000995
00485177,일진파워,094820,True,4,20210318001274,20220317001181,,20240321001764,20250320000993
00486097,KT나스미디어,089600,True,5,20210318000067,20220317000232,20230323000424,20240321000363,20250320000791
00486370,성창오토텍,080470,True,5,20210322000817,20220323000962,20230322000847,20240321001168,20250320001322
00486705,아주스틸,139990,True,3,,20220316000673,20230320001066,,20250328001653
00486875,우양,103840,True,5,20210318000136,20220317000640,20230321000594,20240319000100,20250321000942
00487546,웰크론한텍,076080,True,4,,20220316001049,20230315001404,20240313001649,20250317000921
00488402,서울바이오시스,092190,True,4,20210322001099,20220322000479,,20240320002045,20250319001111
00488989,한양디지텍,078350,True,5,20210315001054,20220315001027,20230320000763,20240318000550,20250317000462
00489243,동아엘텍,088130,True,5,20210317001137,20220318001103,20230321001025,20240318000735,20250318001039
00490090,이지케어텍,099750,True,5,20200629000177,20210615000295,20220621000288,20230621000032,20240619000159
00490151,파트론,091700,True,5,20210316000571,20220316000778,20230314000699,20240312000889,20250311000929
00490179,플랜티넷,075130,True,4,20210318001145,,20230315001419,20240321001370,20250320001112
00491053,진바이오텍,086060,True,5,20210317000382,20220318000006,20230317000025,20240315000679,20250314000599
00491336,잘만테크,090120,True,5,20210331001896,20220331003045,20230331002789,20240329001654,20250331003111
00491415,인포바인,115310,True,4,20210318000675,20220317000680,,20240321001122,20250328001580
00491938,GH신소재,130500,True,4,20210330001102,20220331000340,,20240401003605,20250317000380
00491983,대우로지스틱스,,False,1,20210405000085,,,,
00492353,파이오링크,170790,True,5,20210316000532,20220316000413,20230315000872,20240318000020,20250317000451
00492706,씨싸이트,109670,True,2,,,,20240617000252,20250318000488
00492894,젬백스,082270,True,4,,20220323001085,20230322001242,20240321002027,20250321001464
00493185,제이스텍,090470,True,5,20210322000223,20220322000162,20230322000464,20240321000944,20250319000708
00493325,에이엘티,172670,True,3,,,20230621000115,20240321001017,20250321000568
00493431,자안바이오,221610,True,1,20210323001113,,,,
00493510,뉴프렉스,085670,True,4,20210319001111,20220321001191,,20240320002028,20250320001666
00494218,엘엠에스,073110,True,5,20210319001278,20220317001319,20230323001327,20240321001046,20250320001345
00494476,이녹스,088390,True,5,20210318001318,20220316000787,20230321000937,20240320001657,20250318001304
00494546,오비고,352910,True,3,,20220321000503,20230330000433,20240320000194,
00494616,포인트임플란트,,False,4,,20220427000472,20230331001515,20240401002154,20250331002166
00495086,픽셀플러스,087600,True,5,20210319001237,20220321001125,20230320001028,20240318000207,20250321000284
00495475,현대엠엔소프트,,False,1,20210331001370,,,,
00495554,와이앤넥스트,090740,True,3,20210517002044,,,20240605000143,20250326000073
00495633,율촌,146060,True,1,,,,,20250314000807
00496207,에스엠바로코사,,False,4,20210513000908,20220330000128,,20240401003319,20250328001920
00496225,이엠네트웍스,087730,True,3,20210517002141,20220331001164,20230414001974,,
00497631,티플랙스,081150,True,5,20210329001057,20220325000689,20230331001306,20240321001973,20250321000839
00498001,모베이스,101330,True,5,20210329000628,20220428000498,20230329001350,20240321000915,20250319000144
00500254,GS,078930,True,5,20210319001351,20220318001135,20230321001124,20240320001516,20250318001410
00501970,퀀타피아,078940,True,5,20210406000396,20220318000941,20230323000906,20240322000023,20250321001777
00502410,오릭스캐피탈코리아,,False,5,20200629000080,20210628000073,20220628000025,20230628000065,20240628000409
00503668,LIG넥스원,079550,True,5,20210427000394,20220318000255,20230317000276,20240320001078,20250321002001
00506294,가비아,079940,True,5,20210319001177,20220322000794,20230322000565,20240320000779,20250319000755
00508274,일진다이아,081000,True,5,20210318001295,20220316000616,20230315000563,20240313000713,20250312000641
00508344,SK디앤디,210980,True,5,20210322000387,20220315000199,20230317000592,20240318000427,20250314001183
00513948,녹십자엠에스,142280,True,5,20210316001225,20220318001086,20230320000813,20240319000599,20250319001141
00516246,알에프세미,096610,True,5,20210323000011,20220323001141,20230407000325,20240329001100,20250401003297
00519252,THE E&M,089230,True,5,20210323000704,20220323001384,20230323000483,20240321001835,20250320001018
00520610,씨큐브,101240,True,5,20210317000492,20220321000453,20230321000754,20240320001444,20250318000197
00520753,폴라리스쉬핑,,False,2,20210331001820,20220331000352,,,
00520887,비상교육,100220,True,4,20210514000152,,20230323001405,20240321001759,20250320001015
00521390,뉴파워프라즈마,144960,True,2,20210611000411,,,20240321000704,
00521433,엔지브이아이,093510,True,5,20210319000203,20220322000487,20230321001133,20240320000690,20250320000475
00522007,크리스에프앤씨,110790,True,4,20210331001332,,20230323001064,20240321001069,20250331002512
00523176,광동헬스바이오,086220,True,5,20210317000715,20220324000391,20230322000899,20240319000634,20250317000395
00523307,다원시스,068240,True,4,20210319000489,20220318000425,20230321000796,20240319000029,
00523936,HB솔루션,297890,True,4,20210316001078,20220321000973,20230321001504,20240320001069,
00524421,테스,095610,True,5,20210312001199,20220311000952,20230310000533,20240315000574,20250314001042
00524786,비엠티,086670,True,5,20210322000421,20220323000003,20230322001013,20240321001954,20250321001120
00525642,코오롱생명과학,102940,True,4,20210317001279,,20230320000569,20240321001773,20250318000946
00525679,차바이오텍,085660,True,4,20210318001166,20220318000645,20230322001016,20240320001299,
00525864,피앤씨테크,237750,True,5,20210319000963,20220322000243,20230321000546,20240320001320,20250321000759
00525882,크레버스,096240,True,4,20210318001171,,20230322001243,20240319000725,20250318000366
00525934,LX세미콘,108320,True,5,20210310001052,20220314000950,20230315001207,20240313001269,20250312001059
00526599,덴티움,145720,True,5,20210322000716,20220322000724,20230322001007,20240320001258,20250321000457
00526678,동방선기,099410,True,5,20210317000316,20220321001264,20230321001146,20240320001388,20250321001529
00526696,웨이브일렉트로,095270,True,3,20210322000801,,20230323001400,20240321002030,
00526836,미래나노텍,095500,True,5,20210317000234,20220316000195,20230315000741,20240313001623,20250312001106
00526872,이수앱지스,086890,True,4,,20220506000530,20230316001459,20240314001516,20250313001448
00526951,이엠코리아,095190,True,5,20210319001092,20220321000837,20230320000253,20240320000289,20250310000500
00527002,화인써키트,127980,True,1,,,,,20250319000966
00527011,엘비루셈,376190,True,3,,20220318000331,20230320000727,20240315000296,
00527464,에이치시티,072990,True,4,20210317001188,,20230320000704,20240321001175,20250318001180
00527491,하이드로리튬,101670,True,4,20210312000590,,20230329000770,20240320001465,20250321001315
00528515,한라IMS,092460,True,5,20210330000968,20220321001451,20230321000859,20240319000882,20250318000278
00528791,제일엠앤에스,412540,True,1,,,,,20250407002516
00529815,오디텍,080520,True,5,20210318000367,20220317000874,20230316001533,20240314000829,20250313000454
00530121,디에스케이,109740,True,4,20210317001049,20220321001287,20230320001044,20240318000926,
00530185,이엔에프테크놀로지,102710,True,5,20210322001056,20220321001292,20230321001496,20240318000888,20250317000794
00530413,더코디,224060,True,2,20210330001659,,,20240321002018,
00530468,주)제4기한국,,False,4,20210330000337,20220331002560,,20240329002888,20250331001042
00530556,예스티,122640,True,3,,,20230329001261,20240320001946,20250318001433
00531014,유진테크,084370,True,5,20210318000928,20220315001157,20230316001233,20240321001566,20250320000992
00531078,유비온,084440,True,3,,20220602000449,,20231229000501,20241230000628
00531829,엠아이텍,179290,True,5,20210319000183,20220318000389,20230322000417,20240319000310,20250319001023
00531865,유니테크노,241690,True,5,20210318000286,20220323000077,20230315000533,20240313000377,20250321001940
00531917,톱텍,108230,True,5,20210322001135,20220321001544,20230320000491,20240320001589,20250319001144
00532059,그린생명과학,114450,True,5,20210310001100,20220316000989,20230315000933,20240320001884,20250319000988
00532129,영림원소프트랩,060850,True,5,20210318001245,20220318000962,20230320000669,20240319000843,20250318001221
00532855,한국유니온제약,080720,True,3,20210323001007,20220323001255,,20240321000647,
00533003,디케이락,105740,True,5,20210315001107,20220321000340,20230320000540,20240315000861,20250318000218
00533191,비보존 제약,082800,True,2,,,,20240321002013,20250320000978
00533508,제이엠티,094970,True,5,20210319000293,20220322000856,20230317000805,20240320000494,20250320000866
00533809,바스칸바이오제약,354390,True,3,,,20230327000966,20240318000263,20250318000162
00533924,이브이첨단소재,131400,True,4,20210323000766,,20230321001108,20240321000554,20250320001712
00534598,한컴라이프케어,372910,True,3,,20220310000833,20230315000557,20240313000991,
00534701,세아메카닉스,396300,True,4,,20220331000692,20230321000522,20240320001215,20250321000745
00535375,키네마스터,139670,True,5,20210318001039,20220317000460,20230323001508,20240321001560,20250319000996
00535481,에스와이,109610,True,5,20210323000302,20220323000283,20230322000426,20240320001608,20250320001251
00535676,테크윙,089030,True,5,20210319000891,20220318000951,20230320000810,20240318000386,20250317000416
00535746,컴투스홀딩스,063080,True,5,20210322000899,20220322001126,20230321001399,20240322000009,20250321001866
00536286,윈팩,097800,True,5,20210315000248,20220315000786,20230314000505,20240320000836,20250318001226
00536329,노블엠앤비,106520,True,4,20210419000192,,20230323000977,20240531002500,20250414001335
00536523,로보스타,090360,True,5,20210318001032,20220317001258,20230316000682,20240314001416,20250313001105
00536541,에코프로,086520,True,5,20210318001384,20220323000932,20230322001113,20240417000532,20250318001116
00536888,케이알엠,093640,True,4,20210322000730,20220318001139,20230320000821,,20250321001951
00537221,인바이츠바이오코아,216400,True,5,20210623000068,20220322000896,20230321001364,20240318000919,20250318000543
00537337,앤씨앤,092600,True,4,20210319000524,,20230321001264,20240320000196,20250318000814
00537559,케이알투자증권,,False,5,20210322000835,20220317000009,20230314000424,20240404002123,20250314000135
00537832,푸른기술,094940,True,4,20210329000902,20220329000813,20230329000572,20240320001594,
00539274,대상홀딩스,084690,True,5,20210322000704,20220317001203,20230317000048,20240327000933,20250319001086
00540340,코리아센터,290510,True,1,20210323000739,,,,
00540429,휴림로봇,090710,True,4,,20220322000878,20230323001366,20240321001842,20250324000933
00540447,유니테스트,086390,True,5,20210319000798,20220318000590,20230317000305,20240315000507,20250320001517
00540571,엘디티,096870,True,5,20210318000916,20220318000038,20230316000883,20240319000545,20250319000751
00540605,이월드,084680,True,5,20210318000901,20220317000602,20230316000969,20240314000693,20250313000580
00540641,동양고속,084670,True,4,20210317001230,,20230321001090,20240320000900,20250321001272
00540863,GST,083450,True,5,20210319000635,20220615000257,20230320000518,20240320001365,20250319000134
00541163,이엠텍,091120,True,4,20210311000658,,20230314000840,20240412003916,20250318000325
00541349,셀트리온제약,068760,True,4,20210318000766,,20230320000647,20240318000437,20250324000587
00541437,코렌텍,104540,True,5,20210625000302,20220322000417,20230322001330,20240321000967,20250320001254
00541862,판도라티비,202960,True,5,20210323001095,20220322000638,20230323000978,20240321001025,20250321001451
00542065,케이비생명보험,,False,1,,20220317000445,,,
00542074,나노캠텍,091970,True,4,20210323000513,,20230323001490,20240321001548,20250318001427
00542898,케이이엠텍,106080,True,5,20210323000483,20220323001332,20230405002920,20240327001182,20250331003438
00543107,오킨스전자,080580,True,5,20210318000701,20220317000675,20230321000938,20240321001090,20250321000018
00543170,경남도민프로축구단,,False,5,20210331003361,20220401002288,20230331004462,20240329003671,20250331001354
00543204,스테이지원엔터,078860,True,2,20210323000661,,,,20250319001074
00544452,이리츠코크렙,088260,True,5,20210315000740,20220527000625,20230314000498,20240314000743,20250317000839
00544577,브이엠,089970,True,3,20210210000703,,20230322001283,20240320001332,
00545114,랩지노믹스,084650,True,4,20210319001242,20220401002812,,20240320001915,20250318001452
00545716,롯데렌탈,089860,True,3,,,20230424000485,20240315000897,20250314001522
00545734,아미코젠,092040,True,4,20210331002234,,20230321001523,20240320001870,20250319001076
00545929,제넥신,095700,True,3,20210604000221,,,20240313000597,20250310000953
00547510,툴젠,199800,True,5,20210323000369,20220316000180,20230331003884,20240329002613,20250320001166
00547583,하나금융지주,086790,True,5,20210318001224,20220317001011,20230316001364,20240516001695,20250317000894
00548519,큐러블,086460,True,4,,20220322000364,20230322001149,20240321001783,20250321001779
00549059,에이프로젠,,False,1,,20220331001174,,,
00549563,지엔티파마,,False,3,20210630000292,,20230323000920,20240408004103,
00549891,케어젠,214370,True,4,20210319000370,20220321001373,,20240311000407,20250317000927
00549925,루트로닉,085370,True,3,20210412002966,,20230322001031,20240429001130,
00550082,캔버스엔,210120,True,5,20210315000442,20220324000903,20230321001263,20240402001745,20250314000809
00550994,아이센스,099190,True,5,20210318000902,20220317001212,20230322000961,20240320001499,20250318001234
00551443,현대오트론,,False,1,20210331000572,,,,
00551920,네오팜,092730,True,5,20210317000770,20220316000811,20230315000761,20240318000739,20250317000438
00552080,양산컨트리클럽,,False,5,20210330000464,20220330001338,20230330001158,20240329003112,20250328001118
00552859,HLB테라퓨틱스,115450,True,5,20210322000267,20220318000493,20230320000967,20240318000872,20250317000746
00552992,진매트릭스,109820,True,4,,20220322000766,20230322001049,20240320002048,20250320001396
00553025,데이터스트림즈,199150,True,5,20210318001115,20220325000229,20230322001085,20240320001620,20250318000461
00554024,셀트리온헬스케어,091990,True,2,20210318001390,20220310000327,,,
00554352,아이큐어,175250,True,2,,,20230323001019,20240320001826,
00555874,제주항공,089590,True,4,,20220331002829,20230314001307,20240320001373,20250318001006
00556615,모바일어플라이언스,087260,True,5,20210317000637,20220323000587,20230324000840,20240321001378,20250321001174
00556712,힘스,238490,True,5,20210316000194,20220316000283,20230323000039,20240320001934,20250318000356
00556907,에이스테크,088800,True,4,20210323001165,20220322001149,,20240321002026,20250321001979
00557508,GKL,114090,True,4,20210317000681,20220321000040,,20240320000077,20250328001704
00557933,진도,088790,True,5,20210319000189,20220328000433,20230323001387,20240321000940,20250327001019
00560122,한울소재과학,091440,True,5,20210317000668,20220321001222,20230321000755,20240320001327,20250321002000
00560308,골든블루,,False,5,20210331001495,20220331000833,20230331003000,20240401003121,20250331003375
00560849,에스앤디,260970,True,5,20210322000885,20220321001143,20230316000642,20240314001274,20250312000529
00560982,바이오솔루션,086820,True,4,,20220322000366,20230321000662,20240320000998,20250328002208
00561723,쏘닉스,088280,True,2,,,,20240321000160,20250319000439
00561732,아스플로,159010,True,3,,20220322000006,,20240320001796,20250313000971
00561866,락앤락,115390,True,4,20210325000986,,20230323001503,20240321002017,20250320001605
00562245,태웅로직스,124560,True,5,20210322000298,20220321000804,20230320000656,20240320000910,20250318000330
00562360,에코볼트,097780,True,3,,,20230320000838,20240313001643,20250325000414
00563147,에스에이티,158300,True,1,20210319001402,,,,
00563518,비나텍,126340,True,4,,20220318001132,20230320001070,20240315000937,20250313000631
00563545,두산테스나,131970,True,5,20210419000076,20220321001055,20230321001018,20240320000768,20250318001201
00563837,제로투세븐,159580,True,5,20210318000858,20220317000808,20230316001216,20240321000805,20250320001725
00564562,엠씨넥스,097520,True,5,20210315000830,20220315000841,20230314000700,20240318000671,20250318001032
00565154,이노션,214320,True,5,20210427000407,20220323001310,20230322001078,20240322000902,20250318001237
00565215,아이티센코어,243870,True,2,20210601000081,20220318001142,,,
00565242,에코비트,,False,3,20210331001463,,20230331002887,,20250331002791
00567222,우림피티에스,101170,True,5,20210324000373,20220323000728,20230323000686,20240325000309,20250321001733
00567897,에스비비테크,389500,True,3,,,20230515000241,20240321000516,20250321000844
00568188,마이크로컨텍솔,098120,True,5,20210318001323,20220317000824,20230316001025,20240319000865,20250320001270
00568461,HC보광산업,225530,True,5,20210331002593,20220318000942,20230317000704,20240320001441,20250318001123
00569646,영우디에스피,143540,True,3,20210319000800,20220318000285,,20240320001255,
00569691,디엔에프,092070,True,5,20210319000480,20220318000900,20230321000524,20240321001242,20250318001212
00571298,덕우전자,263600,True,5,20210317000624,20220328000729,20230321001488,20240320001517,20250320000903
00571483,오이솔루션,138080,True,5,20210319000356,20220318000658,20230330001055,20240314001484,20250320001284
00572905,ISC,095340,True,4,20210318001205,,20230323001540,20240320001457,20250317000044
00573269,에스코넥,096630,True,5,20210416000120,20220321001394,20230327000817,20240318000668,20250319000891
00573551,알씨아이파이낸셜서비스코리아,,False,5,20210517001901,20220331002350,20230615000291,20240401003313,20250623000280
00573579,평화산업,090080,True,5,20210322001161,20220321001445,20230321001398,20240319000674,20250317000667
00573676,메가젠임플란트,,False,5,20210331002551,20220405002440,20230331004117,20240401004115,20250331003339
00574611,SDN,099220,True,4,20210319000520,20220316001143,20230315001380,20240320000485,
00575106,씨유테크,376290,True,4,,20220524000096,20230322000001,20240320000781,20250321001423
00576789,디젠스,113810,True,5,20210322000851,20220322000854,20230315001353,20240320001366,20250319000780
00576798,디아이티,110990,True,5,20210322000455,20220322000721,20230321001163,20240319000466,20250318001120
00577016,수산아이앤티,050960,True,4,20210322000903,,20230322000677,20240321001530,20250321001038
00577335,대성하이텍,129920,True,3,,,20230321000443,20240318000347,20250321001757
00577380,신진에스엠,138070,True,5,20210322000690,20220322001049,20230322001306,20240321001585,20250320001556
00577982,더휴컴퍼니,,False,3,20210331000731,20220331000028,20230331000919,,
00578130,아퓨어스,149300,True,5,20210323000965,20220401002719,20230324000358,20240401003707,20250320001208
00578325,럭스피아,092590,True,5,20210315000403,20220314001223,20230313000805,20240312000288,20250314001578
00578538,티피씨글로벌,130740,True,5,20210326000834,20220331002559,20230321000459,20240318000674,20250319000106
00579139,한국맥널티,222980,True,3,,,20230322001269,20240319000845,20250320000427
00579971,칩스앤미디어,094360,True,5,20210310000405,20220228006283,20230315000241,20240313000433,20250312000857
00579980,아이티엠반도체,084850,True,5,20210317000346,20220316000059,20230320000376,20240318000473,20250318000502
00579999,고영,098460,True,5,20210310000580,20220314000332,20230314001195,20240313001729,20250314001353
00580056,스맥,099440,True,3,20210318001160,,20230321000694,20240321001568,
00580065,월덱스,101160,True,5,20210318000494,20220322000553,20230322000662,20240319000361,20250319000351
00580199,메디톡스,086900,True,4,,20220524000424,20230321001117,20240321001302,20250320001592
00580667,S&K폴리텍,091340,True,3,20210316000717,,20230316001082,20240329001396,
00583026,멤레이비티,072770,True,5,20210322000533,20220323001236,20230322001094,20240322000606,20250318000659
00583424,아모레퍼시픽,090430,True,5,20210311000870,20220316000772,20230309000802,20240307000545,20250317000429
00583442,노루페인트,090350,True,5,20210318001060,20220317000703,20230316000929,20240321000995,20250313001422
00584362,케이엑스넥스지,081970,True,5,20210331002250,20220331002091,20230331003150,20240401003613,20250331003318
00585219,세원이앤씨,091090,True,4,20210318001008,20220316000412,20230323000745,20240321002019,
00585538,에스에너지,095910,True,3,,,20230322001265,20240321001966,20250321001775
00585608,커넥트웨이브,119860,True,4,20210317000700,20220323000729,20230421000601,,20250321000823
00586120,푸르덴셜파이낸셜인크,,False,5,20210304000653,20220228006591,20230227006582,20240229001825,20250224003664
00587457,갤럭시아머니트리,094480,True,5,20210318001351,20220322000793,20230321001559,20240320001975,20250321001956
00587466,KPX홀딩스,092230,True,5,20210318001357,20220317001234,20230316001437,20240314001268,20250313001218
00587925,모아라이프플러스,142760,True,4,,20220323001148,20230323001364,20240320001648,20250320001658
00589127,KEC,092220,True,5,20210323000961,20220322001114,20230329001071,20240322001053,20250319000838
00591441,어보브반도체,102120,True,4,20210311000794,,20230320001003,20240320001763,20250318001346
00592653,유비벨록스,089850,True,5,20210318001165,20220322000806,20230327000648,20240320001512,20250320001332
00593032,LF,093050,True,5,20210318001018,20220318000553,20230320000688,20240320001217,20250318000532
00595012,애큐온캐피탈,,False,5,20210331002970,20220331000186,20230331001155,20240329000895,20250331002463
00595182,아톤,158430,True,5,20210319000906,20220317001300,20230331004447,20240516000621,20250513000802
00595191,후성,093370,True,5,20210322000692,20220321001474,20230321000387,20240321000372,20250317000896
00595243,엔스퍼트,098400,True,1,,20220330000633,,,
00595298,케이티텔레캅,,False,5,20210331001965,20220331001858,20230331002149,20240329000988,20250331003372
00596260,투비소프트,079970,True,4,20210416000108,20220328000001,20230321000789,20240320001919,
00596677,매커스,093520,True,4,20210329000161,20220329000156,20230316000811,20240321001136,
00598198,컴퍼니케이,307930,True,5,20210322000489,20220321000575,20230320000756,20240315000662,20250314000683
00599106,네오리진,094860,True,4,20210325000816,20220321000974,20230322000367,,20250320001066
00599151,SV인베스트먼트,289080,True,5,20200629000517,20210617000341,20220616000341,20230622000275,20240620000411
00599285,서플러스글로벌,140070,True,5,20210319001094,20220318000755,20230317000623,20240412001526,20250314001246
00599489,청광건설,140290,True,2,20210323000919,,20230323000260,,
00599595,BGF에코머티리얼즈,126600,True,5,20210317000087,20220322000984,20230320000801,20240313001258,20250318001010
00599887,신텍,099660,True,1,20210329000447,,,,
00599957,슈프리마에이치큐,094840,True,5,20210315000815,20220315001144,20230315000868,20240318000708,20250317000777
00601191,하나기술,299030,True,4,20210331001734,20220322000733,20230323000741,20240422000338,
00601641,리드,197210,True,1,20210401002353,,,,
00601988,코난테크놀로지,402030,True,3,,,20230323000336,20240321001609,20250321000273
00602136,디와이피엔에프,104460,True,4,20210317000768,20220322000007,20230321001570,20240403001366,
00602172,와이엠티,251370,True,4,20210323001151,20220323001043,20230331001401,20240321002057,
00602279,그린플러스,186230,True,4,20210319000935,20220318000662,20230317000940,20240318000902,
00603278,현대커머셜,,False,5,20210408002358,20220331003126,20230515001342,20240404002820,20250321001505
00603348,케이아이엔엑스,093320,True,5,20210329000233,20220322000360,20230322000629,20240320000515,20250319000748
00604028,피코그램,376180,True,4,,20220323000004,20230322000734,20240320000534,20250318000253
00604268,에이프로,262260,True,5,20210323000656,20220323000701,20230322001237,20240320001541,20250319000745
00604329,옵티맥,,False,1,20210331002075,,,,
00604426,인터로조,119610,True,3,20210319000914,,,20240418000323,20250331003623
00604815,에스디시스템,121890,True,2,,,,20240320000373,20250318000521
00605124,알파칩스,117670,True,4,20210316000550,,20230323000772,20240628000685,20250317000877
00605328,씨앤지하이테크,264660,True,5,20210316001021,20220315000904,20230321000676,20240320000798,20250321001389
00605522,소룩스,290690,True,4,20210323000029,20220322000828,20230320001048,,20250318000971
00605610,세라컴,,False,5,20210317000256,20220323000543,20230321000090,20240313000229,20250403002645
00606293,나이스디앤비,130580,True,5,20210318001238,20220317000810,20230316001009,20240307000253,20250313000602
00606664,케이엔더블유,105330,True,4,20210401000742,,20230321000876,20240313001775,20250327000342
