CIK,corp_name,stock_code,report_nm,rcept_no,url
01138595,뱅크웨어글로벌,199480,[기재정정]사업보고서 (2024.12),20250331002789,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250331002789
01142260,에스엠씨지,460870,사업보고서 (2024.12),20250320001350,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320001350
01169832,대전신세계,,사업보고서 (2024.12),20250313001203,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250313001203
01170865,네오셈,253590,사업보고서 (2024.12),20250318000990,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250318000990
01185566,휴엠앤씨,263920,사업보고서 (2024.12),20250318000703,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250318000703
01187573,클립스비엔씨,,사업보고서 (2024.12),20250331001230,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250331001230
01190568,에이피알,278470,사업보고서 (2024.12),20250321001576,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250321001576
01199189,이랜시스,264850,사업보고서 (2024.12),20250314001326,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250314001326
01203312,케이뱅크,,사업보고서 (2024.12),20250331000930,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250331000930
01207761,프로브잇,227100,사업보고서 (2024.12),20250408000016,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250408000016
01208751,아이에스티이,212710,사업보고서 (2024.12),20250321000611,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250321000611
01210066,리파인,377450,사업보고서 (2024.12),20250319000449,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250319000449
01217111,포스크리에이티브파티,,사업보고서 (2024.12),20250324000467,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250324000467
01217865,프롬바이오,377220,사업보고서 (2024.12),20250321001014,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250321001014
01230255,한울앤제주,276730,사업보고서 (2024.12),20250321001487,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250321001487
01232192,티디에스팜,464280,[기재정정]사업보고서 (2024.12),20250317001016,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250317001016
01246034,네오펙트,290660,사업보고서 (2024.12),20250320001036,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320001036
01250666,카카오모빌리티,,사업보고서 (2024.12),20250331002700,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250331002700
01256864,에이비엘바이오,298380,사업보고서 (2024.12),20250313001013,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250313001013
01283974,삐아,451250,사업보고서 (2024.12),20250320001627,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320001627
01292291,파두,440110,[기재정정]사업보고서 (2024.12),20250814004099,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250814004099
01299203,그리드위즈,453450,사업보고서 (2024.12),20250321001848,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250321001848
01305869,세니젠,188260,사업보고서 (2024.12),20250318000621,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250318000621
01310241,두나무,,[기재정정]사업보고서 (2024.12),20250328000589,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250328000589
01335453,조이웍스앤코,309930,사업보고서 (2024.12),20250319001003,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250319001003
01339237,여주에너지서비스,,사업보고서 (2024.12),20250331004194,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250331004194
01339389,키움캐피탈,,사업보고서 (2024.12),20250328002189,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250328002189
01358463,현대무벡스,319400,사업보고서 (2024.12),20250318001331,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250318001331
01365825,피에스케이,319660,사업보고서 (2024.12),20250321001930,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250321001930
01370863,그린리소스,402490,[기재정정]사업보고서 (2024.12),20250814001330,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250814001330
01373709,아이씨티케이,456010,사업보고서 (2024.12),20250319000717,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250319000717
01383229,저스템,417840,사업보고서 (2024.12),20250321001280,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250321001280
01384787,시프트업,462870,사업보고서 (2024.12),20250319000952,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250319000952
01385050,넥스트바이오메디컬,389650,사업보고서 (2024.12),20250313001288,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250313001288
01391103,젝시믹스,337930,사업보고서 (2024.12),20250321001524,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250321001524
01397620,루닛,328130,사업보고서 (2024.12),20250319001118,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250319001118
01397772,큐라클,365270,사업보고서 (2024.12),20250321001071,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250321001071
01405585,윙스풋,335870,사업보고서 (2024.12),20250321000933,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250321000933
01409022,현대ADM,187660,[기재정정]사업보고서 (2024.12),20250509000345,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250509000345
01435489,범한퓨얼셀,382900,사업보고서 (2024.12),20250320001547,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320001547
01444380,에이텀,355690,사업보고서 (2024.12),20250320000893,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000893
01448544,셀로맥스사이언스,471820,사업보고서 (2024.12),20250321001844,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250321001844
01455410,파인메딕스,387570,사업보고서 (2024.12),20250318000406,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250318000406
01455492,데이원컴퍼니,373160,사업보고서 (2024.12),20250319000172,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250319000172
01456011,디어유,376300,사업보고서 (2024.12),20250312000720,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250312000720
01462739,비아이매트릭스,413640,사업보고서 (2024.12),20250320000988,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000988
01489648,솔브레인,357780,사업보고서 (2024.12),20250317000913,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250317000913
01491607,오에스피,368970,사업보고서 (2024.12),20250318000558,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250318000558
01492688,드림인사이트,362990,사업보고서 (2024.12),20250318001111,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250318001111
01494118,노을,376930,사업보고서 (2024.12),20250318001048,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250318001048
01494154,지니너스,389030,사업보고서 (2024.12),20250317000707,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250317000707
01495180,파로스아이바이오,388870,사업보고서 (2024.12),20250318000003,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250318000003
01506617,쓰리빌리언,394800,[기재정정]사업보고서 (2024.12),20250417000394,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250417000394
01511521,키움에프앤아이,,사업보고서 (2024.12),20250328002337,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250328002337
01518755,와이즈에이아이,,사업보고서 (2024.12),20250401001954,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250401001954
01519790,엠앤씨솔루션,484870,사업보고서 (2024.12),20250319000653,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250319000653
01559637,블루엠텍,439580,사업보고서 (2024.12),20250321001784,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250321001784
01563922,엠오티,413390,[기재정정]사업보고서 (2024.12),20250407001874,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250407001874
01564222,아이지이,,사업보고서 (2024.12),20250331003233,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250331003233
01566248,에코프로에이치엔,383310,[기재정정]사업보고서 (2024.12),20250814003200,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250814003200
01571107,오픈엣지테크놀로지,394280,사업보고서 (2024.12),20250320000861,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000861
01576704,럭스로보,,사업보고서 (2024.12),20250321001895,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250321001895
01579570,시큐레터,418250,사업보고서 (2024.12),20250320001726,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320001726
01584183,퀄리타스반도체,432720,사업보고서 (2024.12),20250320000317,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000317
01592447,에스케이온,,[기재정정]사업보고서 (2024.12),20250331003597,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250331003597
01593668,센서뷰,321370,사업보고서 (2024.12),20250319000692,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250319000692
01594904,이브이알스튜디오,,사업보고서 (2024.12),20250407003921,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250407003921
01601222,씨피시스템,413630,[기재정정]사업보고서 (2024.12),20250407002323,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250407002323
01602124,에스케이스페셜티,,사업보고서 (2024.12),20250331004005,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250331004005
01629495,세아베스틸,,사업보고서 (2024.12),20250311000871,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250311000871
01635308,케이솔루션,,사업보고서 (2024.12),20250331002824,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250331002824
01649204,달바글로벌,483650,사업보고서 (2024.12),20250318000466,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250318000466
01685251,컨텍,451760,[기재정정]사업보고서 (2024.12),20250717000112,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250717000112
01689035,민테크,452200,사업보고서 (2024.12),20250320000844,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320000844
01702017,유니드비티플러스,446070,사업보고서 (2024.12),20250319000185,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250319000185
01704680,M83,476080,사업보고서 (2024.12),20250320001408,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320001408
01717903,우리금융에프앤아이,,사업보고서 (2024.12),20250331001910,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250331001910
01762569,이수스페셜티케미컬,457190,사업보고서 (2024.12),20250320001543,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250320001543
01770203,조선내화,462520,사업보고서 (2024.12),20250311000815,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250311000815
01782952,엘티,,사업보고서 (2024.12),20250331001713,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250331001713
01806951,폰드그룹,472850,사업보고서 (2024.12),20250321001747,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250321001747
01817081,SK이터닉스,475150,사업보고서 (2024.12),20250317000875,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250317000875
01854763,HS효성,487570,사업보고서 (2024.12),20250312000990,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250312000990
01882845,GS피앤엘,499790,사업보고서 (2024.12),20250311001121,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250311001121
